Black or African American.Employment-Population Ratio.All,Black or African American.Employment-Population Ratio.Men,Black or African American.Employment-Population Ratio.Women,Black or African American.Participation Rate.All,Black or African American.Participation Rate.Men,Black or African American.Participation Rate.Women,Black or African American.Unemployment Rate.All,Black or African American.Unemployment Rate.Men,Black or African American.Unemployment Rate.Women,Civilian Labor Force.Asian.Counts,Civilian Labor Force.Black or African American.Counts.All,Civilian Labor Force.Black or African American.Counts.Men,Civilian Labor Force.Black or African American.Counts.Women,Civilian Labor Force.White.Counts.All,Civilian Labor Force.White.Counts.Men,Civilian Labor Force.White.Counts.Women,Civilian Noninstitutional Population.Asian,Civilian Noninstitutional Population.Black or African American,Civilian Noninstitutional Population.White,Employed.Asian.Counts,Employed.Asian.Unemployment Rate,Employed.Black or African American.Counts.All,Employed.Black or African American.Counts.Men,Employed.Black or African American.Counts.Women,Employed.White.Counts.All,Employed.White.Counts.Men,Employed.White.Counts.Women,Month,Month Name,Not In Labor Force.Asian,Not In Labor Force.Black or African American,Not In Labor Force.White,Participation Rate,Unemployed.Asian.Counts,Unemployed.Asian.Unemployment Rate,Unemployed.Black or African American.Counts.All,Unemployed.Black or African American.Counts.Men,Unemployed.Black or African American.Counts.Women,Unemployed.White.Counts.All,Unemployed.White.Counts.Men,Unemployed.White.Counts.Women,White.Employment-Population Ratio.All,White.Employment-Population Ratio.Men,White.Employment-Population Ratio.Women,White.Participation Rate.All,White.Participation Rate.Men,White.Participation Rate.Women,White.Unemployment Rate.All,White.Unemployment Rate.Men,White.Unemployment Rate.Women,Year
59.8,66.7,61.2,65.2,71.2,65.9,8.2,6.4,7.2,0,16125.0,7031.0,8166.0,115866.0,59541.0,49729.0,0,24729.0,172597.0,0,0,14798.0,6583.0,7575.0,111414.0,57546.0,48078.0,3,March,0,8604.0,56731.0,0,0,0,1327.0,448.0,590.0,4451.0,1995.0,1650.0,64.6,74.5,58.1,67.1,77.1,60.1,3.8,3.4,3.3,1999
60.5,67.4,61.9,65.2,71.7,66.3,7.3,6.1,6.6,0,16159.0,7092.0,8222.0,115633.0,59548.0,49486.0,0,24765.0,172730.0,0,0,14979.0,6661.0,7681.0,111439.0,57758.0,47862.0,4,April,0,8606.0,57097.0,0,0,0,1180.0,431.0,541.0,4194.0,1790.0,1624.0,64.5,74.8,57.8,66.9,77.1,59.8,3.6,3.0,3.3,1999
60.7,68.2,61.4,65.5,72.8,65.6,7.3,6.3,6.3,0,16248.0,7209.0,8144.0,116198.0,59635.0,49549.0,0,24798.0,172859.0,0,0,15058.0,6754.0,7631.0,112160.0,57904.0,48067.0,5,May,0,8550.0,56661.0,0,0,0,1190.0,455.0,513.0,4038.0,1732.0,1482.0,64.9,74.9,58.0,67.2,77.1,59.8,3.5,2.9,3.0,1999
61.0,68.2,61.4,66.3,72.5,65.8,7.9,5.9,6.7,0,16462.0,7188.0,8183.0,117655.0,60025.0,49661.0,0,24833.0,172999.0,0,0,15156.0,6766.0,7632.0,113011.0,58246.0,47926.0,6,June,0,8372.0,55344.0,0,0,0,1306.0,422.0,550.0,4644.0,1779.0,1735.0,65.3,75.3,57.8,68.0,77.6,59.9,3.9,3.0,3.5,1999
60.9,67.0,61.1,67.3,72.5,66.8,9.6,7.6,8.5,0,16747.0,7194.0,8315.0,117853.0,60178.0,49203.0,0,24867.0,173133.0,0,0,15146.0,6647.0,7610.0,113425.0,58442.0,47447.0,7,July,0,8120.0,55279.0,0,0,0,1601.0,547.0,705.0,4429.0,1736.0,1756.0,65.5,75.5,57.2,68.1,77.7,59.3,3.8,2.9,3.6,1999
60.9,68.0,61.1,66.2,72.2,66.1,8.0,5.9,7.4,0,16474.0,7183.0,8239.0,117093.0,60063.0,49410.0,0,24904.0,173275.0,0,0,15156.0,6760.0,7627.0,112846.0,58303.0,47653.0,8,August,0,8430.0,56182.0,0,0,0,1318.0,424.0,613.0,4246.0,1760.0,1757.0,65.1,75.2,57.4,67.6,77.5,59.5,3.6,2.9,3.6,1999
60.6,67.3,62.2,66.1,72.4,66.9,8.4,7.0,7.0,0,16494.0,7216.0,8361.0,116243.0,59808.0,49746.0,0,24946.0,173432.0,0,0,15113.0,6711.0,7774.0,112241.0,58236.0,48138.0,9,September,0,8452.0,57189.0,0,0,0,1381.0,506.0,587.0,4002.0,1571.0,1608.0,64.7,75.1,57.9,67.0,77.1,59.9,3.4,2.6,3.2,1999
60.9,68.0,62.2,66.1,73.4,66.2,7.9,7.4,6.0,0,16527.0,7334.0,8286.0,116683.0,59784.0,50042.0,0,24985.0,173585.0,0,0,15215.0,6794.0,7790.0,112890.0,58235.0,48581.0,10,October,0,8459.0,56902.0,0,0,0,1311.0,540.0,496.0,3793.0,1549.0,1460.0,65.0,75.0,58.4,67.2,77.0,60.2,3.3,2.6,2.9,1999
61.1,68.4,62.4,66.2,73.3,66.5,7.6,6.7,6.2,0,16555.0,7335.0,8338.0,116735.0,59788.0,50150.0,0,25019.0,173709.0,0,0,15292.0,6841.0,7818.0,112919.0,58264.0,48659.0,11,November,0,8464.0,56974.0,0,0,0,1263.0,493.0,520.0,3816.0,1524.0,1491.0,65.0,74.9,58.5,67.2,76.9,60.3,3.3,2.5,3.0,1999
61.1,67.5,62.2,65.8,72.4,66.1,7.2,6.9,5.9,0,16488.0,7257.0,8293.0,116896.0,59843.0,50277.0,0,25051.0,173821.0,0,0,15302.0,6758.0,7807.0,113116.0,58140.0,48930.0,12,December,0,8562.0,56925.0,0,0,0,1186.0,499.0,486.0,3781.0,1703.0,1347.0,65.1,74.7,58.8,67.3,76.9,60.4,3.2,2.8,2.7,1999
60.4,67.3,61.3,65.8,73.3,65.9,8.3,8.2,7.0,5970.0,16651.0,7572.0,8259.0,117204.0,59993.0,50687.0,9094.0,25292.0,174862.0,5729.0,4.0,15277.0,6953.0,7685.0,112616.0,57923.0,48966.0,1,January,3125.0,8641.0,57658.0,65.6,241.0,4.0,1374.0,619.0,575.0,4587.0,2070.0,1721.0,64.4,74.2,58.1,67.0,76.8,60.1,3.9,3.4,3.4,2000
60.8,67.8,61.4,66.3,73.7,65.8,8.3,7.9,6.8,6007.0,16777.0,7619.0,8257.0,117629.0,60260.0,50789.0,9132.0,25309.0,175005.0,5806.0,3.4,15390.0,7014.0,7694.0,113046.0,58135.0,49201.0,2,February,3125.0,8532.0,57376.0,65.8,201.0,3.4,1387.0,605.0,563.0,4583.0,2126.0,1588.0,64.6,74.4,58.3,67.2,77.1,60.2,3.9,3.5,3.1,2000
61.0,67.6,62.0,65.9,72.5,66.1,7.4,6.7,6.2,6066.0,16688.0,7507.0,8298.0,117967.0,60372.0,51007.0,9121.0,25329.0,175171.0,5820.0,4.1,15446.0,7002.0,7785.0,113510.0,58370.0,49337.0,3,March,3054.0,8641.0,57204.0,66.5,246.0,4.1,1242.0,505.0,513.0,4458.0,2002.0,1669.0,64.8,74.6,58.4,67.3,77.2,60.4,3.8,3.3,3.3,2000
61.4,68.4,62.0,65.6,72.9,65.6,6.5,6.2,5.5,6166.0,16152.0,7106.0,8199.0,118411.0,60741.0,50979.0,9263.0,24610.0,176013.0,5977.0,3.1,15100.0,6663.0,7745.0,114567.0,59092.0,49536.0,4,April,3097.0,8459.0,57602.0,66.6,188.0,3.1,1052.0,443.0,454.0,3844.0,1649.0,1443.0,65.1,74.9,58.6,67.3,77.0,60.3,3.2,2.7,2.8,2000
60.7,67.4,61.6,65.7,72.3,66.0,7.6,6.8,6.7,6272.0,16195.0,7058.0,8257.0,118290.0,60840.0,50627.0,9238.0,24649.0,176166.0,6051.0,3.5,14959.0,6580.0,7703.0,114418.0,59248.0,49094.0,5,May,2966.0,8454.0,57876.0,67.9,222.0,3.5,1237.0,478.0,554.0,3872.0,1592.0,1533.0,64.9,75.0,58.0,67.1,77.0,59.8,3.3,2.6,3.0,2000
61.0,67.8,61.2,66.3,72.3,65.5,8.0,6.2,6.6,6421.0,16364.0,7072.0,8209.0,119719.0,61199.0,50493.0,9345.0,24688.0,176321.0,6109.0,4.9,15050.0,6631.0,7667.0,115469.0,59609.0,48797.0,6,June,2924.0,8324.0,56602.0,68.7,312.0,4.9,1314.0,441.0,542.0,4250.0,1590.0,1696.0,65.5,75.4,57.6,67.9,77.4,59.6,3.6,2.6,3.4,2000
60.9,67.6,60.2,66.5,72.8,64.7,8.5,7.0,7.0,6416.0,16447.0,7130.0,8123.0,119612.0,61120.0,50261.0,9468.0,24724.0,176463.0,6156.0,4.1,15048.0,6628.0,7554.0,115342.0,59543.0,48484.0,7,July,3051.0,8278.0,56852.0,67.8,260.0,4.1,1399.0,503.0,569.0,4269.0,1578.0,1777.0,65.4,75.2,57.2,67.8,77.2,59.3,3.6,2.6,3.5,2000
60.4,67.4,60.3,65.7,72.4,64.7,8.1,6.9,6.8,6420.0,16282.0,7106.0,8137.0,119132.0,61332.0,50164.0,9443.0,24765.0,176630.0,6174.0,3.8,14960.0,6616.0,7583.0,114925.0,59792.0,48272.0,8,August,3023.0,8482.0,57498.0,68.0,245.0,3.8,1322.0,490.0,553.0,4207.0,1540.0,1892.0,65.1,75.5,56.9,67.4,77.4,59.1,3.5,2.5,3.8,2000
60.2,67.3,60.7,64.8,71.7,64.6,7.1,6.2,6.1,6358.0,16077.0,7060.0,8139.0,118410.0,61070.0,50806.0,9499.0,24807.0,176803.0,6150.0,3.3,14930.0,6622.0,7646.0,114470.0,59474.0,49219.0,9,September,3141.0,8730.0,58393.0,66.9,208.0,3.3,1147.0,438.0,493.0,3940.0,1596.0,1587.0,64.7,75.0,57.9,67.0,77.0,59.8,3.3,2.6,3.1,2000
61.0,68.3,61.3,65.5,73.1,64.8,7.0,6.6,5.4,6382.0,16280.0,7212.0,8175.0,118641.0,61093.0,50919.0,9407.0,24848.0,176971.0,6170.0,3.3,15147.0,6734.0,7731.0,114952.0,59535.0,49504.0,10,October,3024.0,8568.0,58330.0,67.8,212.0,3.3,1132.0,478.0,444.0,3689.0,1557.0,1415.0,65.0,75.0,58.2,67.0,76.9,59.9,3.1,2.5,2.8,2000
61.4,68.4,61.6,66.1,73.2,65.4,7.1,6.5,5.9,6421.0,16463.0,7250.0,8259.0,118556.0,61085.0,50915.0,9474.0,24901.0,177037.0,6207.0,3.3,15298.0,6776.0,7770.0,114696.0,59434.0,49477.0,11,November,3054.0,8439.0,58481.0,67.8,213.0,3.3,1164.0,473.0,489.0,3860.0,1651.0,1438.0,64.8,74.7,58.2,67.0,76.8,59.9,3.3,2.7,2.8,2000
61.3,67.6,62.3,65.8,72.8,65.4,6.9,7.1,4.8,6340.0,16388.0,7192.0,8272.0,118970.0,61098.0,51233.0,9471.0,24896.0,177197.0,6169.0,2.7,15262.0,6679.0,7873.0,115081.0,59275.0,49853.0,12,December,3131.0,8507.0,58227.0,66.9,171.0,2.7,1126.0,513.0,399.0,3889.0,1823.0,1380.0,64.9,74.5,58.6,67.1,76.8,60.2,3.3,3.0,2.7,2000
59.7,66.9,60.3,65.2,72.5,65.0,8.4,7.7,7.2,6370.0,16249.0,7167.0,8222.0,118779.0,61063.0,51324.0,9437.0,24918.0,177298.0,6126.0,3.8,14878.0,6614.0,7632.0,113876.0,58681.0,49631.0,1,January,3067.0,8669.0,58520.0,67.5,244.0,3.8,1371.0,553.0,590.0,4903.0,2382.0,1693.0,64.2,73.7,58.3,67.0,76.7,60.2,4.1,3.9,3.3,2001
59.7,66.5,60.9,64.8,71.8,64.8,7.9,7.5,6.1,6409.0,16186.0,7117.0,8217.0,119119.0,61191.0,51517.0,9462.0,24960.0,177447.0,6199.0,3.3,14902.0,6586.0,7719.0,114215.0,58794.0,49778.0,2,February,3054.0,8774.0,58328.0,67.7,209.0,3.3,1284.0,531.0,499.0,4903.0,2396.0,1739.0,64.4,73.8,58.4,67.1,76.8,60.4,4.1,3.9,3.4,2001
60.0,66.0,61.8,65.5,72.1,65.9,8.5,8.5,6.3,6442.0,16386.0,7158.0,8365.0,119441.0,61295.0,51708.0,9514.0,24999.0,177573.0,6234.0,3.2,14988.0,6549.0,7838.0,114669.0,58932.0,50053.0,3,March,3073.0,8613.0,58132.0,67.7,207.0,3.2,1397.0,608.0,527.0,4772.0,2364.0,1655.0,64.6,73.9,58.7,67.3,76.9,60.6,4.0,3.9,3.2,2001
60.1,66.3,61.9,65.0,71.9,65.3,7.4,7.8,5.2,6458.0,16272.0,7154.0,8299.0,118877.0,61410.0,51129.0,9552.0,25041.0,177720.0,6245.0,3.3,15061.0,6599.0,7868.0,114423.0,59330.0,49487.0,4,April,3093.0,8768.0,58844.0,67.6,214.0,3.3,1211.0,555.0,431.0,4454.0,2080.0,1642.0,64.4,74.3,58.0,66.9,76.9,59.9,3.7,3.4,3.2,2001
60.0,66.1,61.4,65.1,71.4,65.6,7.7,7.4,6.4,6421.0,16320.0,7119.0,8351.0,118791.0,61419.0,51034.0,9624.0,25078.0,177859.0,6193.0,3.6,15056.0,6591.0,7816.0,114521.0,59514.0,49431.0,5,May,3202.0,8758.0,59067.0,66.7,228.0,3.6,1264.0,528.0,535.0,4270.0,1905.0,1603.0,64.4,74.5,57.9,66.8,76.9,59.8,3.6,3.1,3.1,2001
60.4,66.4,61.3,66.1,71.6,65.8,8.6,7.2,6.8,6487.0,16594.0,7143.0,8389.0,120076.0,61600.0,50712.0,9750.0,25117.0,178007.0,6183.0,4.7,15165.0,6630.0,7817.0,115106.0,59538.0,48924.0,6,June,3263.0,8523.0,57932.0,66.5,304.0,4.7,1429.0,513.0,572.0,4970.0,2062.0,1788.0,64.7,74.4,57.2,67.5,77.0,59.3,4.1,3.3,3.5,2001
60.5,66.5,60.7,66.3,72.5,65.0,8.8,8.3,6.7,6600.0,16684.0,7254.0,8298.0,120361.0,61648.0,50666.0,9738.0,25156.0,178166.0,6305.0,4.5,15217.0,6652.0,7743.0,115416.0,59662.0,48723.0,7,July,3138.0,8472.0,57805.0,67.8,295.0,4.5,1467.0,603.0,555.0,4945.0,1985.0,1944.0,64.8,74.5,57.0,67.6,77.0,59.2,4.1,3.2,3.8,2001
59.4,65.9,60.2,65.5,72.2,65.0,9.3,8.7,7.5,6489.0,16495.0,7239.0,8313.0,119356.0,61593.0,50788.0,9717.0,25198.0,178332.0,6120.0,5.7,14957.0,6607.0,7690.0,114332.0,59496.0,48701.0,8,August,3228.0,8703.0,58976.0,66.8,368.0,5.7,1538.0,632.0,623.0,5024.0,2096.0,2087.0,64.1,74.2,56.9,66.9,76.8,59.3,4.2,3.4,4.1,2001
59.5,67.1,60.2,65.1,72.3,65.3,8.6,7.2,7.9,6506.0,16435.0,7258.0,8362.0,119196.0,61645.0,51236.0,9669.0,25241.0,178502.0,6150.0,5.5,15024.0,6736.0,7704.0,114313.0,59545.0,49272.0,9,September,3162.0,8806.0,59307.0,67.3,357.0,5.5,1411.0,522.0,658.0,4883.0,2100.0,1965.0,64.0,74.2,57.5,66.8,76.8,59.8,4.1,3.4,3.8,2001
59.1,66.1,59.9,65.0,71.7,65.2,9.1,7.7,8.1,6486.0,16441.0,7210.0,8368.0,119628.0,61859.0,51390.0,9665.0,25283.0,178667.0,6141.0,5.3,14946.0,6652.0,7688.0,114431.0,59448.0,49428.0,10,October,3179.0,8842.0,59039.0,67.1,345.0,5.3,1494.0,558.0,680.0,5196.0,2411.0,1963.0,64.0,74.0,57.6,67.0,77.0,59.9,4.3,3.9,3.8,2001
58.7,65.9,59.4,64.9,71.9,64.8,9.5,8.3,8.2,6531.0,16432.0,7241.0,8318.0,119572.0,61696.0,51527.0,9694.0,25318.0,178815.0,6176.0,5.4,14869.0,6637.0,7635.0,114008.0,59059.0,49477.0,11,November,3163.0,8886.0,59243.0,67.4,355.0,5.4,1563.0,604.0,683.0,5564.0,2638.0,2050.0,63.8,73.5,57.6,66.9,76.7,60.0,4.7,4.3,4.0,2001
59.2,66.1,60.2,65.3,72.8,65.2,9.4,9.1,7.6,6425.0,16562.0,7344.0,8379.0,119589.0,61812.0,51582.0,9695.0,25351.0,178950.0,6090.0,5.2,15005.0,6673.0,7744.0,113849.0,58936.0,49520.0,12,December,3270.0,8789.0,59362.0,66.3,335.0,5.2,1557.0,671.0,635.0,5739.0,2876.0,2062.0,63.6,73.2,57.7,66.8,76.8,60.1,4.8,4.7,4.0,2001
57.7,65.4,58.4,64.4,72.6,64.0,10.3,9.9,8.8,6408.0,16337.0,7336.0,8244.0,119052.0,61565.0,51527.0,9725.0,25383.0,179079.0,6050.0,5.6,14658.0,6612.0,7517.0,112188.0,58002.0,49161.0,1,January,3317.0,9046.0,60027.0,65.9,358.0,5.6,1679.0,724.0,727.0,6865.0,3564.0,2366.0,62.6,72.0,57.2,66.5,76.5,60.0,5.8,5.8,4.6,2002
57.8,64.9,58.4,64.4,71.9,64.0,10.2,9.7,8.7,6424.0,16358.0,7276.0,8254.0,119925.0,61862.0,52080.0,9619.0,25414.0,179178.0,6066.0,5.6,14689.0,6571.0,7533.0,113307.0,58475.0,49745.0,2,February,3195.0,9056.0,59252.0,66.8,358.0,5.6,1669.0,705.0,721.0,6618.0,3388.0,2336.0,63.2,72.6,57.9,66.9,76.8,60.6,5.5,5.5,4.5,2002
57.6,65.2,58.2,64.6,72.7,63.9,10.8,10.4,9.0,6409.0,16437.0,7370.0,8244.0,119816.0,61754.0,51909.0,9587.0,25444.0,179279.0,6049.0,5.6,14659.0,6606.0,7505.0,113372.0,58452.0,49667.0,3,March,3178.0,9007.0,59463.0,66.9,360.0,5.6,1778.0,764.0,738.0,6444.0,3302.0,2242.0,63.2,72.5,57.7,66.8,76.6,60.3,5.4,5.3,4.3,2002
58.2,65.8,58.8,64.8,72.3,64.6,10.1,8.9,9.0,6499.0,16512.0,7332.0,8348.0,119631.0,61885.0,51764.0,9730.0,25478.0,179398.0,6115.0,5.9,14840.0,6681.0,7600.0,113583.0,58906.0,49517.0,4,April,3232.0,8965.0,59767.0,66.8,384.0,5.9,1672.0,651.0,748.0,6048.0,2979.0,2247.0,63.3,73.0,57.5,66.7,76.7,60.1,5.1,4.8,4.3,2002
58.5,66.5,58.4,65.0,72.6,64.6,9.9,8.3,9.5,6504.0,16573.0,7376.0,8352.0,119938.0,62141.0,51652.0,9780.0,25514.0,179524.0,6122.0,5.9,14925.0,6764.0,7555.0,114132.0,59414.0,49479.0,5,May,3276.0,8941.0,59587.0,66.5,382.0,5.9,1648.0,612.0,796.0,5806.0,2727.0,2172.0,63.6,73.5,57.4,66.8,76.9,60.0,4.8,4.4,4.2,2002
58.3,65.2,58.4,65.3,72.0,64.2,10.8,9.5,9.0,6644.0,16691.0,7332.0,8313.0,121056.0,62286.0,51390.0,9881.0,25552.0,179665.0,6189.0,6.9,14895.0,6638.0,7568.0,114683.0,59521.0,49030.0,6,June,3236.0,8860.0,58609.0,67.2,455.0,6.9,1796.0,694.0,745.0,6373.0,2765.0,2359.0,63.8,73.6,56.9,67.4,77.0,59.6,5.3,4.4,4.6,2002
58.1,65.3,57.6,65.0,72.1,63.6,10.7,9.5,9.5,6697.0,16646.0,7358.0,8256.0,121294.0,62327.0,51270.0,9884.0,25591.0,179816.0,6283.0,6.2,14871.0,6659.0,7470.0,114951.0,59642.0,48787.0,7,July,3187.0,8945.0,58522.0,67.8,414.0,6.2,1775.0,699.0,786.0,6344.0,2684.0,2483.0,63.9,73.7,56.5,67.5,77.0,59.4,5.2,4.3,4.8,2002
58.2,65.5,58.4,64.7,71.7,64.0,10.0,8.7,8.8,6756.0,16573.0,7331.0,8317.0,120726.0,62362.0,51507.0,9948.0,25633.0,179979.0,6316.0,6.5,14919.0,6694.0,7582.0,114689.0,59716.0,49008.0,8,August,3192.0,9060.0,59253.0,67.9,439.0,6.5,1654.0,637.0,736.0,6036.0,2646.0,2499.0,63.7,73.7,56.8,67.1,77.0,59.6,5.0,4.2,4.9,2002
58.9,66.1,59.4,64.9,72.3,64.6,9.3,8.5,8.1,6763.0,16660.0,7406.0,8408.0,120218.0,62304.0,51830.0,9933.0,25675.0,180146.0,6398.0,5.4,15113.0,6775.0,7728.0,114476.0,59675.0,49579.0,9,September,3170.0,9016.0,59927.0,68.1,365.0,5.4,1546.0,631.0,680.0,5743.0,2629.0,2251.0,63.5,73.6,57.4,66.7,76.8,60.0,4.8,4.2,4.3,2002
58.8,65.8,59.1,64.8,72.5,64.4,9.4,9.3,8.1,6716.0,16673.0,7438.0,8390.0,120364.0,62240.0,52014.0,9927.0,25717.0,180306.0,6337.0,5.6,15111.0,6749.0,7708.0,114691.0,59576.0,49822.0,10,October,3211.0,9043.0,59943.0,67.7,379.0,5.6,1562.0,688.0,683.0,5673.0,2664.0,2192.0,63.6,73.4,57.6,66.8,76.6,60.1,4.7,4.3,4.2,2002
57.6,63.5,59.2,64.4,70.8,64.9,10.5,10.3,8.9,6709.0,16587.0,7276.0,8474.0,120001.0,62068.0,51851.0,10004.0,25751.0,180450.0,6331.0,5.6,14837.0,6528.0,7723.0,114165.0,59191.0,49793.0,11,November,3295.0,9164.0,60448.0,67.1,377.0,5.6,1750.0,748.0,751.0,5836.0,2877.0,2058.0,63.3,72.8,57.5,66.5,76.4,59.9,4.9,4.6,4.0,2002
58.0,63.6,59.9,64.9,71.3,65.6,10.7,10.7,8.7,6720.0,16736.0,7338.0,8573.0,119779.0,62007.0,51814.0,9980.0,25784.0,180580.0,6322.0,5.9,14951.0,6550.0,7826.0,113916.0,58914.0,49790.0,12,December,3260.0,9048.0,60801.0,67.3,398.0,5.9,1785.0,788.0,747.0,5864.0,3093.0,2024.0,63.1,72.4,57.5,66.3,76.2,59.8,4.9,5.0,3.9,2002
56.9,63.0,58.6,63.8,71.3,64.2,10.9,11.6,8.7,6036.0,16270.0,7258.0,8299.0,119712.0,61915.0,52078.0,8992.0,25484.0,180460.0,5698.0,5.6,14496.0,6419.0,7575.0,112735.0,58164.0,49783.0,1,January,2956.0,9214.0,60748.0,67.1,338.0,5.6,1774.0,840.0,724.0,6978.0,3752.0,2295.0,62.5,71.4,57.5,66.3,76.0,60.2,5.8,6.1,4.4,2003
56.8,63.5,57.9,63.8,71.5,63.8,11.1,11.2,9.2,6006.0,16294.0,7298.0,8260.0,120128.0,62210.0,52210.0,9036.0,25519.0,180599.0,5645.0,6.0,14491.0,6479.0,7502.0,113376.0,58652.0,49944.0,2,February,3031.0,9225.0,60470.0,66.5,361.0,6.0,1803.0,818.0,758.0,6752.0,3558.0,2265.0,62.8,72.0,57.7,66.5,76.3,60.3,5.6,5.7,4.3,2003
57.0,63.3,58.8,63.7,70.5,64.4,10.6,10.3,8.7,6063.0,16288.0,7209.0,8352.0,120201.0,62214.0,52404.0,9081.0,25552.0,180728.0,5672.0,6.5,14558.0,6465.0,7624.0,113630.0,58802.0,50120.0,3,March,3018.0,9264.0,60526.0,66.8,391.0,6.5,1730.0,744.0,728.0,6572.0,3412.0,2284.0,62.9,72.1,57.8,66.5,76.3,60.5,5.5,5.5,4.4,2003
57.6,63.9,59.3,64.2,71.1,65.0,10.3,10.2,8.7,6029.0,16417.0,7279.0,8432.0,120195.0,62432.0,52151.0,9086.0,25587.0,180873.0,5681.0,5.8,14726.0,6538.0,7700.0,114057.0,59263.0,50013.0,4,April,3057.0,9169.0,60679.0,66.4,348.0,5.8,1691.0,740.0,732.0,6138.0,3168.0,2137.0,63.1,72.6,57.7,66.5,76.5,60.1,5.1,5.1,4.1,2003
57.8,63.7,59.9,64.6,71.3,65.3,10.5,10.6,8.2,6081.0,16559.0,7305.0,8482.0,120135.0,62271.0,52074.0,9204.0,25624.0,181021.0,5769.0,5.1,14817.0,6532.0,7784.0,114016.0,59288.0,49829.0,5,May,3123.0,9066.0,60886.0,66.1,313.0,5.1,1742.0,773.0,698.0,6119.0,2982.0,2245.0,63.0,72.5,57.4,66.4,76.2,60.0,5.1,4.8,4.3,2003
57.7,64.5,58.9,65.6,72.1,65.4,12.0,10.5,9.9,6211.0,16833.0,7403.0,8512.0,121690.0,62600.0,52071.0,9237.0,25664.0,181184.0,5728.0,7.8,14810.0,6627.0,7666.0,114868.0,59453.0,49716.0,6,June,3026.0,8831.0,59495.0,67.2,483.0,7.8,2023.0,775.0,846.0,6822.0,3147.0,2355.0,63.4,72.7,57.2,67.2,76.5,60.0,5.6,5.0,4.5,2003
57.5,64.4,57.9,65.3,71.9,64.5,12.0,10.5,10.3,6184.0,16792.0,7392.0,8402.0,121519.0,62676.0,51693.0,9291.0,25702.0,181341.0,5800.0,6.2,14784.0,6619.0,7540.0,114884.0,59617.0,49232.0,7,July,3107.0,8910.0,59822.0,66.6,384.0,6.2,2008.0,774.0,862.0,6635.0,3059.0,2461.0,63.4,72.8,56.6,67.0,76.5,59.5,5.5,4.9,4.8,2003
57.5,64.1,58.5,64.6,71.2,65.1,11.0,10.0,10.1,6195.0,16626.0,7339.0,8497.0,120894.0,62587.0,51814.0,9351.0,25742.0,181512.0,5828.0,5.9,14794.0,6607.0,7637.0,114531.0,59608.0,49289.0,8,August,3156.0,9116.0,60617.0,66.2,367.0,5.9,1832.0,733.0,860.0,6364.0,2979.0,2525.0,63.1,72.7,56.7,66.6,76.4,59.6,5.3,4.8,4.9,2003
57.6,64.4,58.8,64.4,71.7,64.6,10.6,10.2,9.0,6125.0,16616.0,7399.0,8443.0,120088.0,62531.0,51921.0,9297.0,25784.0,181696.0,5747.0,6.2,14855.0,6648.0,7682.0,114093.0,59773.0,49533.0,9,September,3172.0,9168.0,61608.0,65.9,378.0,6.2,1761.0,751.0,761.0,5994.0,2759.0,2388.0,62.8,72.8,56.9,66.1,76.2,59.6,5.0,4.4,4.6,2003
57.2,64.4,58.3,64.2,71.5,64.6,10.9,9.9,9.7,6154.0,16592.0,7391.0,8450.0,120668.0,62714.0,52288.0,9336.0,25825.0,181871.0,5777.0,6.1,14777.0,6658.0,7630.0,114996.0,59995.0,50095.0,10,October,3183.0,9233.0,61203.0,65.9,377.0,6.1,1814.0,733.0,820.0,5672.0,2719.0,2193.0,63.2,73.0,57.5,66.3,76.3,60.0,4.7,4.3,4.2,2003
57.7,64.9,58.8,64.2,72.0,64.5,10.1,9.8,8.9,6109.0,16602.0,7455.0,8450.0,120865.0,62873.0,52260.0,9354.0,25860.0,182032.0,5789.0,5.2,14931.0,6723.0,7701.0,114935.0,59885.0,50132.0,11,November,3245.0,9259.0,61167.0,65.3,320.0,5.2,1671.0,731.0,749.0,5930.0,2988.0,2128.0,63.1,72.8,57.5,66.4,76.5,59.9,4.9,4.8,4.1,2003
57.3,64.8,57.9,63.4,71.6,63.4,9.7,9.5,8.8,6272.0,16422.0,7422.0,8325.0,120453.0,62656.0,52227.0,9372.0,25894.0,182185.0,5938.0,5.3,14828.0,6718.0,7595.0,114702.0,59680.0,50186.0,12,December,3101.0,9472.0,61732.0,66.9,334.0,5.3,1594.0,704.0,730.0,5751.0,2975.0,2040.0,63.0,72.5,57.5,66.1,76.1,59.8,4.8,4.7,3.9,2003
56.7,64.2,57.5,63.5,71.9,63.2,10.7,10.6,9.1,6213.0,16420.0,7453.0,8275.0,120099.0,62549.0,52005.0,9337.0,25867.0,181879.0,5892.0,5.2,14655.0,6662.0,7522.0,113348.0,59066.0,49599.0,1,January,3124.0,9447.0,61780.0,66.5,321.0,5.2,1765.0,791.0,752.0,6751.0,3483.0,2406.0,62.3,71.9,56.9,66.0,76.1,59.7,5.6,5.6,4.6,2004
56.6,63.1,58.2,62.8,70.1,63.8,10.0,10.1,8.8,6190.0,16274.0,7284.0,8369.0,120336.0,62494.0,52281.0,9334.0,25900.0,182001.0,5900.0,4.7,14650.0,6552.0,7628.0,113834.0,59123.0,50051.0,2,February,3144.0,9626.0,61665.0,66.3,290.0,4.7,1624.0,732.0,740.0,6502.0,3371.0,2230.0,62.5,71.9,57.4,66.1,76.0,60.0,5.4,5.4,4.3,2004
