quantity,questions,exclaims,hour,month,day,length
SINGLE,0.0,0.0,Night,WINTER,Day,84
SINGLE,1.0,0.0,Evening,SPRING,Day,2918
SINGLE,0.0,1.0,Night,SPRING,End,853
LONG,2.0,0.0,Morning,WINTER,Day,492
SINGLE,0.0,2.0,SmallHours,FALL,Day,2407
SHORT,0.0,0.0,Morning,SUMMER,Day,618
SINGLE,0.0,2.0,Evening,SPRING,End,1009
SINGLE,0.0,2.0,SmallHours,WINTER,End,452
SINGLE,0.0,1.0,Evening,FALL,Day,1424
SINGLE,0.0,1.0,Morning,SUMMER,Day,609
SINGLE,3.0,0.0,Morning,SUMMER,Day,3344
SINGLE,2.0,0.0,SmallHours,WINTER,Day,610
SINGLE,0.0,0.0,Evening,SUMMER,Day,367
SINGLE,0.0,0.0,Morning,SPRING,Day,145
LONG,0.0,0.0,SmallHours,FALL,Day,3900
SINGLE,1.0,1.0,Morning,FALL,Day,1158
SINGLE,0.0,0.0,Morning,SPRING,Day,776
SINGLE,0.0,0.0,Morning,SUMMER,Day,79
SHORT,0.0,0.0,Evening,SPRING,Day,965
SINGLE,0.0,0.0,Morning,SUMMER,Day,1114
SINGLE,0.0,1.0,Evening,SUMMER,End,2890
SINGLE,0.0,0.0,SmallHours,FALL,Day,1129
SINGLE,7.0,0.0,Morning,SUMMER,Day,1467
SINGLE,0.0,0.0,Night,SPRING,Day,1061
SINGLE,0.0,1.0,Morning,WINTER,Day,811
LONG,1.0,0.0,Morning,FALL,Day,725
SINGLE,0.0,1.0,Night,SUMMER,Day,1352
SINGLE,0.0,1.0,Morning,WINTER,Day,532
SINGLE,0.0,0.0,Evening,WINTER,Day,77
SHORT,0.0,0.0,Morning,SPRING,Day,5
SINGLE,0.0,0.0,Morning,FALL,Day,2229
SINGLE,1.0,0.0,,SPRING,Day,289
SINGLE,0.0,0.0,Morning,SPRING,Day,1636
SINGLE,2.0,0.0,Night,SPRING,Day,996
SINGLE,0.0,0.0,SmallHours,SPRING,Day,731
SINGLE,0.0,0.0,Night,SUMMER,End,837
SINGLE,1.0,4.0,Evening,SPRING,Day,12646
LONG,3.0,0.0,Morning,WINTER,Day,314
SHORT,0.0,1.0,Evening,SPRING,End,3284
SINGLE,1.0,0.0,Morning,FALL,Day,735
SINGLE,0.0,0.0,Evening,WINTER,Day,1152
SINGLE,0.0,0.0,SmallHours,SPRING,End,600
SHORT,3.0,0.0,Evening,FALL,Day,637
SINGLE,5.0,1.0,Morning,WINTER,Day,2483
SINGLE,1.0,0.0,Morning,WINTER,Day,1675
SINGLE,0.0,0.0,SmallHours,FALL,Day,346
SINGLE,0.0,0.0,Morning,SPRING,End,1877
LONG,2.0,0.0,Morning,SUMMER,Day,2083
SINGLE,2.0,0.0,Night,FALL,Day,202
SINGLE,1.0,2.0,Night,SUMMER,Day,700
SINGLE,0.0,2.0,Morning,SUMMER,Day,811
LONG,1.0,0.0,Morning,WINTER,Day,1885
SINGLE,3.0,0.0,Evening,FALL,End,130
SINGLE,0.0,0.0,Morning,SUMMER,Day,420
LONG,1.0,0.0,Evening,WINTER,Day,670
SINGLE,3.0,0.0,Morning,SPRING,Day,927
SINGLE,0.0,0.0,Morning,WINTER,Day,972
SINGLE,1.0,4.0,Evening,FALL,Day,3018
SINGLE,0.0,0.0,Evening,FALL,Day,279
SINGLE,0.0,0.0,Morning,SUMMER,Day,0
SINGLE,1.0,1.0,Evening,SPRING,Day,296
SINGLE,0.0,0.0,Morning,WINTER,Day,507
SINGLE,0.0,1.0,Morning,SUMMER,Day,1092
SINGLE,0.0,0.0,Morning,SPRING,Day,442
SINGLE,2.0,1.0,Evening,FALL,Day,674
SINGLE,1.0,0.0,Morning,SPRING,Day,1144
SHORT,1.0,0.0,Morning,FALL,Day,696
SINGLE,1.0,0.0,Evening,FALL,Day,845
LONG,0.0,0.0,Evening,FALL,Day,1375
SINGLE,0.0,0.0,SmallHours,FALL,Day,136
SHORT,0.0,0.0,Morning,FALL,Day,295
LONG,1.0,0.0,Morning,WINTER,Day,995
SINGLE,1.0,1.0,Morning,FALL,Day,1321
SINGLE,1.0,0.0,Morning,WINTER,Day,1175
SINGLE,0.0,0.0,Evening,SPRING,Day,275
SINGLE,0.0,0.0,SmallHours,SUMMER,Day,581
SINGLE,1.0,0.0,Evening,SPRING,Day,2810
SINGLE,0.0,0.0,Evening,FALL,Day,733
SINGLE,0.0,0.0,Night,FALL,End,238
SINGLE,1.0,1.0,Morning,FALL,Day,786
SINGLE,1.0,0.0,Evening,FALL,Day,1280
SINGLE,1.0,0.0,Morning,FALL,Day,308
SINGLE,0.0,1.0,Evening,WINTER,Day,2801
SINGLE,0.0,1.0,Night,WINTER,Day,1343
SINGLE,0.0,0.0,SmallHours,FALL,Day,1004
SINGLE,0.0,0.0,Night,SPRING,Day,2594
SINGLE,0.0,0.0,Morning,WINTER,Day,2228
SINGLE,0.0,1.0,Evening,SPRING,Day,1046
SINGLE,0.0,0.0,Evening,WINTER,Day,885
SINGLE,3.0,1.0,Evening,SPRING,Day,1638
SINGLE,3.0,0.0,Morning,FALL,Day,364
SINGLE,1.0,0.0,Evening,SPRING,Day,415
SINGLE,0.0,0.0,Evening,WINTER,Day,307
SINGLE,2.0,0.0,Evening,SPRING,End,923
SINGLE,2.0,0.0,SmallHours,WINTER,Day,481
SINGLE,0.0,0.0,Night,SPRING,Day,2085
SHORT,1.0,0.0,SmallHours,SPRING,End,590
LONG,0.0,0.0,SmallHours,FALL,Day,499
SINGLE,0.0,1.0,Morning,FALL,Day,2231
LONG,2.0,0.0,Evening,WINTER,Day,887
SINGLE,1.0,1.0,Morning,SUMMER,Day,1114
SINGLE,0.0,0.0,Morning,WINTER,End,910
SINGLE,0.0,0.0,Evening,SPRING,Day,2113
SHORT,1.0,0.0,Evening,WINTER,Day,1593
SINGLE,0.0,0.0,Morning,WINTER,End,166
SINGLE,0.0,0.0,Evening,WINTER,Day,198
SINGLE,1.0,0.0,Night,WINTER,Day,353
SINGLE,0.0,0.0,SmallHours,SUMMER,Day,546
SINGLE,0.0,0.0,SmallHours,FALL,Day,683
SINGLE,1.0,1.0,Evening,FALL,Day,491
SINGLE,1.0,0.0,Evening,WINTER,Day,460
SHORT,0.0,0.0,Morning,SPRING,End,1846
SHORT,1.0,0.0,SmallHours,FALL,Day,509
SINGLE,0.0,0.0,Morning,SPRING,Day,527
LONG,3.0,1.0,Morning,FALL,End,416
SINGLE,0.0,1.0,Night,SUMMER,End,142
SINGLE,0.0,0.0,Morning,FALL,Day,1335
SHORT,0.0,1.0,SmallHours,FALL,Day,3108
SINGLE,0.0,0.0,SmallHours,SPRING,Day,344
SINGLE,0.0,1.0,Evening,FALL,Day,712
SINGLE,0.0,2.0,Morning,WINTER,Day,398
SINGLE,0.0,0.0,Morning,FALL,Day,2383
LONG,0.0,0.0,Morning,FALL,Day,0
LONG,2.0,0.0,Morning,SPRING,Day,1088
SINGLE,0.0,0.0,Morning,WINTER,Day,1238
SINGLE,0.0,1.0,Evening,FALL,Day,1891
SHORT,0.0,0.0,Evening,WINTER,Day,9266
SINGLE,0.0,0.0,Morning,FALL,Day,1747
SINGLE,2.0,0.0,Evening,SPRING,Day,642
SINGLE,1.0,0.0,Evening,WINTER,Day,578
SHORT,9.0,0.0,SmallHours,FALL,Day,790
LONG,0.0,0.0,Evening,SUMMER,Day,1408
SINGLE,0.0,0.0,Morning,FALL,Day,644
SHORT,0.0,3.0,Morning,FALL,Day,1049
SINGLE,0.0,0.0,Evening,WINTER,Day,485
SINGLE,0.0,1.0,SmallHours,WINTER,Day,195
SINGLE,0.0,0.0,Evening,WINTER,End,4241
SINGLE,8.0,3.0,Morning,WINTER,Day,7854
SINGLE,3.0,2.0,Morning,WINTER,Day,832
SINGLE,0.0,0.0,SmallHours,SPRING,Day,490
SHORT,0.0,0.0,Evening,WINTER,End,1380
SINGLE,0.0,1.0,Morning,SPRING,Day,912
SINGLE,1.0,0.0,SmallHours,WINTER,Day,673
SINGLE,1.0,1.0,Evening,FALL,Day,514
SINGLE,0.0,0.0,Evening,FALL,End,2062
SHORT,0.0,4.0,Morning,WINTER,Day,1713
SINGLE,0.0,0.0,SmallHours,FALL,Day,314
SHORT,0.0,0.0,SmallHours,WINTER,Day,549
SHORT,0.0,0.0,Morning,SUMMER,Day,1796
SHORT,1.0,0.0,Morning,FALL,Day,685
SINGLE,5.0,0.0,Morning,WINTER,Day,1006
SINGLE,0.0,0.0,Evening,SUMMER,Day,1369
SINGLE,2.0,1.0,Evening,SPRING,End,1742
SINGLE,0.0,0.0,Evening,SPRING,Day,4287
SINGLE,0.0,0.0,Night,FALL,End,579
SINGLE,0.0,1.0,Morning,WINTER,End,1637
SINGLE,0.0,1.0,Morning,WINTER,Day,773
SINGLE,0.0,0.0,Morning,SUMMER,End,189
SINGLE,0.0,2.0,Evening,SPRING,Day,1263
SINGLE,0.0,0.0,Evening,FALL,Day,1758
SINGLE,0.0,1.0,Morning,SPRING,Day,1677
SINGLE,0.0,0.0,Morning,SPRING,Day,45
SINGLE,0.0,0.0,Evening,WINTER,Day,68
SINGLE,0.0,1.0,Night,FALL,Day,1399
SINGLE,0.0,0.0,Morning,FALL,Day,470
SINGLE,1.0,0.0,Night,FALL,Day,747
SHORT,0.0,0.0,Evening,WINTER,Day,919
SINGLE,1.0,1.0,Morning,WINTER,Day,688
SINGLE,0.0,1.0,Morning,SUMMER,Day,1142
SINGLE,0.0,1.0,Evening,FALL,End,797
SINGLE,0.0,0.0,Night,FALL,Day,883
SINGLE,0.0,3.0,Evening,SPRING,Day,1333
SHORT,0.0,0.0,Evening,FALL,Day,1196
SINGLE,0.0,0.0,Morning,SUMMER,Day,1098
SHORT,0.0,0.0,SmallHours,SUMMER,Day,466
SINGLE,1.0,1.0,Morning,FALL,Day,2873
SHORT,1.0,0.0,Morning,SPRING,Day,373
SINGLE,0.0,0.0,Evening,WINTER,Day,177
SINGLE,0.0,0.0,Evening,SUMMER,Day,514
SINGLE,0.0,0.0,Morning,WINTER,Day,497
SINGLE,3.0,0.0,SmallHours,WINTER,Day,1284
SHORT,0.0,0.0,Morning,WINTER,Day,0
SINGLE,2.0,1.0,,SPRING,Day,490
SINGLE,4.0,0.0,Evening,FALL,Day,1096
SINGLE,0.0,0.0,Evening,SUMMER,Day,1313
SINGLE,0.0,3.0,Morning,WINTER,Day,824
SINGLE,0.0,1.0,Evening,SUMMER,Day,1777
SINGLE,1.0,0.0,SmallHours,WINTER,Day,654
SHORT,2.0,0.0,Evening,WINTER,Day,997
SINGLE,5.0,0.0,Evening,SPRING,Day,1357
SINGLE,0.0,0.0,Morning,WINTER,Day,435
SINGLE,0.0,1.0,Night,FALL,Day,1507
SINGLE,0.0,0.0,Morning,SPRING,Day,1591
SINGLE,0.0,0.0,Night,SUMMER,Day,654
SINGLE,0.0,0.0,Evening,SUMMER,Day,1150
SINGLE,1.0,0.0,Morning,WINTER,Day,274
SINGLE,3.0,2.0,Morning,FALL,Day,8817
SINGLE,0.0,0.0,SmallHours,WINTER,End,1708
SINGLE,1.0,0.0,Morning,WINTER,Day,4494
SINGLE,0.0,0.0,Evening,WINTER,Day,680
SINGLE,0.0,1.0,Evening,SUMMER,Day,299
SHORT,0.0,0.0,SmallHours,FALL,Day,791
SINGLE,0.0,0.0,Morning,SPRING,Day,770
SINGLE,0.0,3.0,Morning,FALL,Day,5481
SINGLE,1.0,0.0,Night,SUMMER,Day,2477
SINGLE,0.0,2.0,Morning,FALL,Day,2039
SINGLE,0.0,0.0,Evening,FALL,Day,390
SINGLE,0.0,0.0,Evening,FALL,End,1675
LONG,1.0,0.0,SmallHours,WINTER,Day,344
SINGLE,0.0,0.0,Night,SUMMER,End,1389
SINGLE,1.0,0.0,SmallHours,FALL,Day,595
SINGLE,0.0,0.0,Evening,WINTER,Day,1110
SHORT,0.0,0.0,Evening,FALL,Day,519
SINGLE,0.0,2.0,Morning,WINTER,Day,2565
SINGLE,0.0,1.0,Evening,SUMMER,Day,311
SHORT,1.0,0.0,SmallHours,SPRING,Day,721
SINGLE,0.0,0.0,Morning,SUMMER,Day,714
SINGLE,0.0,0.0,Evening,SPRING,Day,1475
SHORT,1.0,0.0,SmallHours,WINTER,Day,223
SINGLE,0.0,0.0,SmallHours,WINTER,Day,545
SINGLE,0.0,0.0,Morning,FALL,Day,828
SINGLE,0.0,3.0,SmallHours,FALL,Day,7925
SHORT,1.0,0.0,SmallHours,FALL,Day,1033
SINGLE,0.0,0.0,Night,SUMMER,Day,892
SINGLE,2.0,1.0,Evening,FALL,End,381
SINGLE,0.0,0.0,Morning,WINTER,Day,192
SINGLE,1.0,0.0,Morning,WINTER,Day,362
SHORT,0.0,0.0,Morning,FALL,Day,699
SHORT,0.0,1.0,Evening,SUMMER,Day,869
SHORT,1.0,0.0,Morning,FALL,Day,715
SINGLE,0.0,1.0,Morning,WINTER,Day,1687
SINGLE,0.0,0.0,Morning,SUMMER,Day,100
SINGLE,1.0,1.0,Morning,FALL,Day,1010
SINGLE,1.0,3.0,Evening,SPRING,End,5622
SINGLE,0.0,0.0,Morning,FALL,Day,1230
SINGLE,2.0,0.0,Morning,WINTER,Day,900
SINGLE,0.0,0.0,Evening,WINTER,End,1366
LONG,2.0,1.0,Morning,SUMMER,Day,589
SHORT,0.0,0.0,Night,SPRING,Day,2946
SHORT,0.0,0.0,Morning,WINTER,Day,1092
SHORT,0.0,1.0,Evening,FALL,End,473
SINGLE,2.0,0.0,Morning,WINTER,Day,1345
SINGLE,0.0,0.0,Morning,FALL,Day,68
SHORT,1.0,0.0,SmallHours,FALL,Day,574
SINGLE,0.0,1.0,Morning,SPRING,Day,596
SINGLE,0.0,0.0,Evening,SUMMER,Day,1014
SINGLE,0.0,0.0,Evening,SUMMER,Day,695
LONG,0.0,0.0,Morning,FALL,End,1923
SINGLE,1.0,0.0,Evening,SPRING,Day,298
SINGLE,3.0,1.0,Morning,SUMMER,Day,1248
SINGLE,0.0,0.0,Evening,SPRING,End,70
SINGLE,0.0,0.0,Morning,WINTER,Day,285
SINGLE,0.0,2.0,Morning,FALL,Day,2778
SINGLE,0.0,1.0,Evening,FALL,Day,320
SINGLE,0.0,0.0,Evening,WINTER,Day,1131
SHORT,1.0,0.0,Evening,SPRING,Day,2954
SINGLE,0.0,0.0,SmallHours,SUMMER,Day,146
SINGLE,0.0,0.0,,WINTER,End,734
SINGLE,0.0,0.0,Morning,WINTER,Day,381
SINGLE,2.0,0.0,Night,WINTER,Day,1314
SHORT,0.0,0.0,Evening,SPRING,Day,147
SHORT,1.0,0.0,Night,FALL,Day,497
LONG,0.0,1.0,Evening,WINTER,Day,395
SINGLE,0.0,0.0,Night,SPRING,Day,460
SINGLE,1.0,0.0,Evening,SUMMER,Day,1164
SINGLE,0.0,0.0,Morning,FALL,Day,1281
SINGLE,0.0,1.0,Morning,SUMMER,Day,643
SHORT,0.0,0.0,Morning,FALL,Day,361
SINGLE,0.0,0.0,SmallHours,SPRING,Day,404
SINGLE,1.0,0.0,Evening,SPRING,Day,611
SHORT,3.0,1.0,Morning,WINTER,Day,675
SINGLE,0.0,0.0,Morning,WINTER,Day,1121
SINGLE,1.0,0.0,Evening,FALL,Day,3984
SINGLE,4.0,1.0,SmallHours,SPRING,End,2521
SINGLE,0.0,2.0,Morning,FALL,Day,663
LONG,0.0,0.0,SmallHours,WINTER,Day,0
SINGLE,0.0,0.0,Morning,FALL,Day,3208
SINGLE,1.0,0.0,Evening,SUMMER,Day,660
SINGLE,1.0,0.0,Morning,SPRING,Day,802
SINGLE,0.0,1.0,Evening,FALL,End,1024
SINGLE,0.0,0.0,Evening,SPRING,Day,1406
SINGLE,0.0,0.0,Evening,SUMMER,Day,877
SINGLE,0.0,0.0,Night,SPRING,Day,2549
SINGLE,0.0,3.0,Evening,WINTER,Day,1119
SINGLE,0.0,1.0,Morning,SUMMER,Day,274
SINGLE,1.0,0.0,SmallHours,FALL,Day,339
SHORT,2.0,0.0,Evening,SUMMER,Day,2216
SINGLE,1.0,0.0,SmallHours,WINTER,Day,578
SINGLE,1.0,0.0,Morning,WINTER,Day,218
SINGLE,0.0,0.0,SmallHours,SUMMER,Day,2311
SINGLE,2.0,0.0,Morning,FALL,Day,4882
SINGLE,0.0,1.0,Evening,FALL,Day,667
SINGLE,2.0,0.0,Evening,FALL,Day,1616
SHORT,7.0,0.0,SmallHours,SPRING,Day,1350
SINGLE,0.0,0.0,Morning,FALL,Day,1128
SHORT,1.0,0.0,Evening,FALL,Day,456
SINGLE,1.0,1.0,Night,WINTER,Day,7448
LONG,0.0,0.0,Evening,WINTER,End,121
SHORT,0.0,0.0,Night,SPRING,Day,0
SINGLE,0.0,0.0,Evening,WINTER,Day,872
SHORT,0.0,0.0,Morning,FALL,Day,1233
SINGLE,0.0,0.0,SmallHours,WINTER,Day,547
SINGLE,0.0,0.0,SmallHours,WINTER,Day,172
SHORT,0.0,0.0,Morning,FALL,Day,827
SINGLE,1.0,1.0,Evening,WINTER,Day,895
SINGLE,0.0,2.0,Morning,SPRING,Day,3257
SINGLE,1.0,2.0,Evening,FALL,Day,830
SINGLE,0.0,0.0,Evening,WINTER,Day,147
SINGLE,0.0,0.0,Morning,SPRING,Day,2621
SINGLE,0.0,0.0,SmallHours,SUMMER,Day,1393
SHORT,2.0,0.0,Morning,SPRING,Day,736
SINGLE,2.0,0.0,Morning,SUMMER,End,1221
SHORT,1.0,0.0,Morning,FALL,Day,556
SINGLE,3.0,0.0,Night,FALL,End,557
SINGLE,26.0,0.0,Morning,SUMMER,End,737
SINGLE,0.0,0.0,Evening,WINTER,End,313
SINGLE,0.0,1.0,Morning,WINTER,Day,722
SINGLE,0.0,0.0,SmallHours,SPRING,Day,4602
SINGLE,0.0,0.0,Evening,SUMMER,Day,477
SINGLE,0.0,0.0,SmallHours,SUMMER,Day,180
SINGLE,0.0,0.0,Evening,WINTER,End,438
SINGLE,0.0,0.0,Morning,FALL,Day,964
SHORT,4.0,0.0,Morning,SUMMER,Day,1148
SINGLE,0.0,0.0,Morning,WINTER,Day,260
SINGLE,1.0,1.0,Night,FALL,Day,1377
SINGLE,6.0,4.0,Morning,SUMMER,Day,7711
SINGLE,2.0,0.0,Evening,SUMMER,Day,2514
SINGLE,6.0,0.0,Morning,WINTER,Day,3107
SINGLE,2.0,1.0,Evening,SUMMER,End,814
SINGLE,0.0,0.0,Morning,WINTER,Day,434
SINGLE,0.0,0.0,SmallHours,SUMMER,Day,274
SHORT,0.0,0.0,,WINTER,Day,600
SINGLE,0.0,0.0,SmallHours,WINTER,Day,644
SINGLE,0.0,0.0,Evening,SUMMER,Day,102
SINGLE,0.0,0.0,Night,FALL,Day,77
SINGLE,0.0,0.0,Evening,WINTER,Day,831
SINGLE,0.0,3.0,,WINTER,Day,602
SINGLE,1.0,0.0,Morning,WINTER,Day,1811
SHORT,3.0,1.0,SmallHours,SPRING,Day,514
SINGLE,0.0,0.0,Morning,WINTER,Day,1345
SINGLE,0.0,1.0,Morning,SUMMER,Day,2431
SHORT,4.0,0.0,Morning,WINTER,Day,1353
LONG,1.0,0.0,Morning,WINTER,End,757
SINGLE,0.0,0.0,Morning,WINTER,Day,1229
SHORT,2.0,0.0,Morning,SPRING,Day,2252
SINGLE,0.0,1.0,Evening,SPRING,Day,813
SINGLE,0.0,0.0,Morning,SUMMER,Day,1071
SINGLE,0.0,0.0,Morning,WINTER,Day,1412
SINGLE,0.0,1.0,Morning,SUMMER,Day,633
SINGLE,0.0,0.0,Morning,WINTER,Day,513
SINGLE,0.0,0.0,Evening,FALL,Day,728
SINGLE,0.0,0.0,SmallHours,FALL,Day,704
SINGLE,0.0,0.0,Morning,FALL,Day,1445
SINGLE,0.0,0.0,Morning,SUMMER,Day,358
SINGLE,3.0,4.0,Morning,SUMMER,Day,6932
SINGLE,1.0,0.0,Evening,SPRING,End,583
SINGLE,2.0,0.0,Night,WINTER,Day,1415
SINGLE,0.0,0.0,SmallHours,WINTER,Day,371
SHORT,2.0,1.0,SmallHours,FALL,Day,1002
SINGLE,4.0,1.0,Morning,FALL,Day,1495
SINGLE,1.0,0.0,SmallHours,FALL,Day,2061
SHORT,0.0,5.0,SmallHours,SPRING,Day,12946
SHORT,11.0,2.0,Evening,WINTER,End,13535
SHORT,0.0,0.0,Night,FALL,Day,446
SHORT,0.0,2.0,Night,SUMMER,Day,742
SINGLE,1.0,1.0,Evening,SUMMER,Day,706
SINGLE,0.0,0.0,SmallHours,FALL,Day,293
SINGLE,0.0,0.0,Morning,FALL,Day,0
SINGLE,0.0,0.0,Night,FALL,Day,456
SINGLE,0.0,0.0,Evening,FALL,End,778
SINGLE,0.0,0.0,Morning,FALL,Day,184
SINGLE,0.0,0.0,Evening,SPRING,Day,1077
SINGLE,0.0,4.0,Evening,SPRING,Day,1032
SINGLE,12.0,1.0,Night,SPRING,Day,2442
SINGLE,0.0,0.0,Night,SPRING,Day,172
SINGLE,0.0,0.0,Evening,FALL,Day,580
SINGLE,4.0,2.0,Morning,FALL,Day,479
LONG,5.0,1.0,Night,SUMMER,Day,1086
SINGLE,0.0,0.0,Morning,WINTER,Day,673
SINGLE,1.0,0.0,Morning,FALL,Day,1652
SINGLE,0.0,5.0,Evening,WINTER,Day,2102
SINGLE,0.0,0.0,SmallHours,FALL,Day,1269
SHORT,1.0,0.0,Night,SPRING,Day,1709
SINGLE,0.0,0.0,Morning,SPRING,Day,106
SINGLE,0.0,0.0,Morning,FALL,Day,605
SINGLE,0.0,0.0,Evening,WINTER,Day,338
SINGLE,2.0,1.0,Morning,SPRING,Day,600
SINGLE,0.0,0.0,SmallHours,SUMMER,Day,263
SINGLE,2.0,4.0,Morning,WINTER,Day,3037
SINGLE,0.0,0.0,Evening,WINTER,Day,917
SINGLE,0.0,1.0,Night,WINTER,Day,1424
SHORT,1.0,0.0,SmallHours,WINTER,Day,229
SINGLE,0.0,0.0,Evening,FALL,Day,1133
SINGLE,0.0,0.0,Night,WINTER,End,587
LONG,0.0,0.0,Morning,WINTER,Day,291
SHORT,0.0,4.0,Morning,SUMMER,Day,1607
SINGLE,0.0,0.0,Evening,SPRING,Day,1372
SINGLE,0.0,0.0,Morning,SUMMER,End,612
SHORT,0.0,0.0,Morning,FALL,Day,866
LONG,0.0,0.0,Night,WINTER,Day,585
SINGLE,0.0,1.0,SmallHours,WINTER,Day,1132
SINGLE,0.0,0.0,Morning,WINTER,Day,2798
SINGLE,0.0,0.0,Morning,FALL,Day,1170
SINGLE,1.0,0.0,SmallHours,FALL,Day,2650
SINGLE,0.0,0.0,Evening,SUMMER,Day,1385
SINGLE,0.0,0.0,SmallHours,SPRING,Day,1111
SINGLE,1.0,0.0,Morning,FALL,Day,1078
SINGLE,0.0,0.0,Morning,SUMMER,Day,713
LONG,2.0,0.0,SmallHours,WINTER,Day,1126
SINGLE,0.0,1.0,Evening,WINTER,Day,1027
SINGLE,0.0,2.0,Morning,SUMMER,Day,4953
SINGLE,0.0,0.0,Morning,FALL,Day,6679
SINGLE,1.0,0.0,Evening,FALL,Day,631
SINGLE,1.0,1.0,Morning,SUMMER,Day,628
SHORT,1.0,1.0,Evening,SUMMER,Day,1123
SINGLE,1.0,0.0,Evening,FALL,Day,2575
SINGLE,0.0,3.0,Morning,FALL,Day,392
SINGLE,0.0,0.0,Morning,FALL,Day,2392
SINGLE,0.0,0.0,Evening,WINTER,Day,287
SINGLE,1.0,1.0,Morning,FALL,Day,223
SHORT,0.0,0.0,Evening,SPRING,Day,1420
SINGLE,0.0,0.0,SmallHours,WINTER,Day,275
SINGLE,0.0,0.0,Evening,WINTER,Day,528
SINGLE,0.0,0.0,Morning,SPRING,Day,858
SINGLE,0.0,4.0,Evening,SPRING,Day,1459
SINGLE,0.0,0.0,Evening,WINTER,Day,143
SHORT,2.0,0.0,SmallHours,FALL,Day,201
SINGLE,0.0,0.0,Morning,WINTER,Day,867
SINGLE,1.0,0.0,Evening,FALL,Day,958
SINGLE,2.0,0.0,SmallHours,FALL,Day,1748
SINGLE,2.0,0.0,Evening,WINTER,End,1947
SINGLE,0.0,2.0,Evening,WINTER,Day,616
SINGLE,1.0,0.0,Evening,FALL,End,1179
SINGLE,0.0,0.0,Morning,FALL,End,2026
SINGLE,2.0,1.0,Night,SPRING,Day,1558
SINGLE,0.0,1.0,Evening,FALL,Day,753
SINGLE,0.0,0.0,Morning,SUMMER,Day,568
SINGLE,2.0,0.0,Night,FALL,Day,795
LONG,0.0,0.0,SmallHours,WINTER,End,97
SHORT,3.0,0.0,SmallHours,FALL,End,1809
SINGLE,1.0,0.0,Morning,FALL,End,498
SINGLE,0.0,0.0,Evening,SPRING,Day,669
SHORT,1.0,0.0,Evening,SPRING,Day,1183
SINGLE,0.0,0.0,Morning,FALL,Day,539
SINGLE,0.0,0.0,Morning,SUMMER,Day,74
SINGLE,0.0,0.0,Morning,WINTER,Day,89
SINGLE,0.0,0.0,Evening,FALL,End,580
SINGLE,0.0,0.0,Evening,SPRING,End,645
SINGLE,0.0,0.0,SmallHours,WINTER,Day,647
SHORT,0.0,0.0,Morning,WINTER,Day,829
SINGLE,0.0,0.0,SmallHours,SUMMER,Day,4698
SINGLE,0.0,0.0,Night,SPRING,Day,0
SINGLE,0.0,0.0,SmallHours,FALL,Day,265
SINGLE,0.0,0.0,Evening,SPRING,Day,62
SINGLE,4.0,1.0,Evening,SPRING,Day,1415
SINGLE,0.0,0.0,Evening,FALL,Day,2391
SINGLE,0.0,1.0,Morning,WINTER,Day,1537
SINGLE,1.0,0.0,Evening,SPRING,Day,971
SINGLE,1.0,0.0,SmallHours,WINTER,Day,406
SINGLE,1.0,0.0,Morning,FALL,Day,350
SINGLE,1.0,4.0,Morning,WINTER,Day,1062
SINGLE,1.0,0.0,Evening,SUMMER,End,975
SHORT,0.0,0.0,Morning,FALL,Day,1300
SINGLE,0.0,0.0,,SPRING,Day,173
SINGLE,0.0,1.0,Morning,WINTER,Day,790
SINGLE,1.0,0.0,Evening,SUMMER,Day,758
SINGLE,0.0,0.0,Morning,FALL,Day,2139
SINGLE,0.0,0.0,Evening,FALL,End,605
LONG,0.0,0.0,Evening,FALL,End,0
SINGLE,1.0,1.0,Evening,FALL,Day,770
SINGLE,1.0,0.0,SmallHours,SPRING,Day,4921
SINGLE,0.0,1.0,SmallHours,SPRING,End,984
SINGLE,0.0,0.0,Evening,WINTER,Day,1101
SINGLE,0.0,1.0,Evening,FALL,Day,1391
SINGLE,2.0,0.0,Morning,WINTER,Day,1134
SINGLE,0.0,2.0,SmallHours,SUMMER,Day,742
SHORT,0.0,0.0,Morning,WINTER,End,642
SINGLE,0.0,1.0,Evening,WINTER,Day,881
SHORT,9.0,1.0,Evening,WINTER,Day,7585
SINGLE,0.0,2.0,Evening,SUMMER,Day,586
SINGLE,0.0,0.0,Morning,SPRING,Day,2285
SINGLE,1.0,1.0,Evening,FALL,Day,498
SINGLE,0.0,0.0,Evening,FALL,Day,905
SINGLE,0.0,0.0,Morning,SUMMER,Day,234
SINGLE,0.0,0.0,Night,FALL,End,1152
SINGLE,5.0,8.0,SmallHours,FALL,End,8823
SINGLE,0.0,0.0,Evening,SUMMER,Day,358
SINGLE,0.0,0.0,Evening,WINTER,Day,497
SINGLE,0.0,0.0,SmallHours,FALL,End,930
SINGLE,0.0,0.0,Night,SUMMER,Day,434
SINGLE,1.0,0.0,Evening,FALL,Day,171
SINGLE,3.0,0.0,Morning,FALL,Day,861
SINGLE,0.0,2.0,Morning,FALL,Day,1791
SHORT,1.0,0.0,Morning,WINTER,End,433
SINGLE,2.0,0.0,Morning,WINTER,Day,1275
SINGLE,0.0,0.0,SmallHours,SPRING,Day,230
SINGLE,1.0,0.0,SmallHours,FALL,Day,499
