Acceleration,Base Curb Weight,Classification,Driveline,Engine,Engine Type,Height,Horsepower,Hybrid,Length,Make,Model Year,Number Of Forward Gears,Size,Top Speed,Torque,Transmission,Width,city_mpg,fuel,highway_mpg,id,year
0.0,0,Automatic transmission,,Ford 4L 6 Cylinder,,0,0,,0,Ford,2002 Ford Explorer SUV Sport 2WD,5,4.0,0.0,0,5 Speed Automatic,0,15,,20,2002 Ford Explorer SUV Sport 2WD Ford 4L 6 Cylinder 5 Speed Automatic,2002
0.0,0,,,Ford 67 KW AC Induction,,0,0,,0,Ford,2002 Ford Explorer SUV USPS Electric,0,0.0,0.0,0,,0,63,,47,2002 Ford Explorer SUV USPS Electric Ford 67 KW AC Induction,2002
0.0,0,Automatic transmission,,Honda 2.0L 4 cylinder 126hp 133 torque,Straight-4,0,126,,0,Honda,1998 Honda CR-V SUV 2WD,4,2.0,0.0,133,4 Speed Automatic,0,22,,25,1998 Honda CR-V SUV 2WD Honda 2.0L 4 cylinder 126hp 133 torque 4 Speed Automatic,1998
0.0,0,Manual transmission,,Honda 2.0L 4 cylinder 126hp 133 torque,Straight-4,0,126,,0,Honda,1998 Honda CR-V SUV 2WD,5,2.0,0.0,133,5 Speed Manual,0,22,,25,1998 Honda CR-V SUV 2WD Honda 2.0L 4 cylinder 126hp 133 torque 5 Speed Manual,1998
0.0,0,Manual transmission,,Honda 2.2L 4 cylinder 130hp 139 torque,Straight-4,0,130,,0,Honda,1997 Honda Accord Sedan,5,2.2,0.0,139,5 Speed Manual,0,25,,32,1997 Honda Accord Sedan Honda 2.2L 4 cylinder 130hp 139 torque 5 Speed Manual,1997
0.0,0,Automatic transmission,,Honda 2.2L 4 cylinder 130hp 139 torque,Straight-4,0,130,,0,Honda,1997 Honda Accord Sedan,4,2.2,0.0,139,4 Speed Automatic,0,23,,30,1997 Honda Accord Sedan Honda 2.2L 4 cylinder 130hp 139 torque 4 Speed Automatic,1997
0.0,0,Manual transmission,,Honda 2.2L 4 cylinder 145hp 147 torque,Straight-4,0,145,,0,Honda,1997 Honda Accord Sedan,5,2.2,0.0,147,5 Speed Manual,0,25,,31,1997 Honda Accord Sedan Honda 2.2L 4 cylinder 145hp 147 torque 5 Speed Manual,1997
0.0,0,Automatic transmission,,Honda 2.2L 4 cylinder 145hp 147 torque,Straight-4,0,145,,0,Honda,1997 Honda Accord Sedan,4,2.2,0.0,147,4 Speed Automatic,0,23,,29,1997 Honda Accord Sedan Honda 2.2L 4 cylinder 145hp 147 torque 4 Speed Automatic,1997
0.0,0,Automatic transmission,,Honda 2.7L 6 cylinder 170hp 165 torque,V6 engine,0,170,,0,Honda,1997 Honda Accord Sedan,4,2.7,0.0,165,4 Speed Automatic,0,19,,25,1997 Honda Accord Sedan Honda 2.7L 6 cylinder 170hp 165 torque 4 Speed Automatic,1997
0.0,0,Manual transmission,,Honda 2.2L 4 cylinder 145hp 147 torque,Straight-4,0,145,,0,Honda,1997 Honda Accord Coupe,5,2.2,0.0,147,5 Speed Manual,0,25,,31,1997 Honda Accord Coupe Honda 2.2L 4 cylinder 145hp 147 torque 5 Speed Manual,1997
0.0,0,Automatic transmission,,Honda 2.2L 4 cylinder 145hp 147 torque,Straight-4,0,145,,0,Honda,1997 Honda Accord Coupe,4,2.2,0.0,147,4 Speed Automatic,0,23,,29,1997 Honda Accord Coupe Honda 2.2L 4 cylinder 145hp 147 torque 4 Speed Automatic,1997
0.0,0,Manual transmission,,Honda 2.2L 4 cylinder 130hp 139 torque,Straight-4,0,130,,0,Honda,1997 Honda Accord Coupe,5,2.2,0.0,139,5 Speed Manual,0,25,,32,1997 Honda Accord Coupe Honda 2.2L 4 cylinder 130hp 139 torque 5 Speed Manual,1997
0.0,0,Automatic transmission,,Honda 2.2L 4 cylinder 130hp 139 torque,Straight-4,0,130,,0,Honda,1997 Honda Accord Coupe,4,2.2,0.0,139,4 Speed Automatic,0,23,,30,1997 Honda Accord Coupe Honda 2.2L 4 cylinder 130hp 139 torque 4 Speed Automatic,1997
0.0,0,Manual transmission,,Honda 2.3L 4 cylinder 150hp 152 torque,Straight-4,0,150,,0,Honda,1998 Honda Accord Coupe,5,2.3,0.0,152,5 Speed Manual,0,25,,31,1998 Honda Accord Coupe Honda 2.3L 4 cylinder 150hp 152 torque 5 Speed Manual,1998
0.0,0,Automatic transmission,,Honda 2.3L 4 cylinder 150hp 152 torque,Straight-4,0,150,,0,Honda,1998 Honda Accord Coupe,4,2.3,0.0,152,4 Speed Automatic,0,23,,30,1998 Honda Accord Coupe Honda 2.3L 4 cylinder 150hp 152 torque 4 Speed Automatic,1998
0.0,0,Automatic transmission,,Honda 3.0L 6 Cylinder 200hp 195 torque,V6 engine,0,200,,0,Honda,1998 Honda Accord Coupe,4,3.0,0.0,195,4 Speed Automatic,0,21,,28,1998 Honda Accord Coupe Honda 3.0L 6 Cylinder 200hp 195 torque 4 Speed Automatic,1998
0.0,0,Automatic transmission,,Ford 3L 6 Cylinder 4V,4 Cylinder,0,0,,0,Ford,1999 Ford Taurus Station Wagon,4,3.0,0.0,0,4 Speed Automatic,0,16,,24,1999 Ford Taurus Station Wagon Ford 3L 6 Cylinder 4V 4 Speed Automatic,1999
0.0,0,Automatic transmission,,Ford 3L 6 Cylinder 2V,,0,0,,0,Ford,1999 Ford Taurus Station Wagon,4,3.0,0.0,0,4 Speed Automatic,0,16,,25,1999 Ford Taurus Station Wagon Ford 3L 6 Cylinder 2V 4 Speed Automatic,1999
0.0,0,Automatic transmission,,Ford 4.2L 6 Cylinder,6 Cylinder,0,0,,0,Ford,1999 Ford E150 Cargo Van,4,4.2,0.0,0,4 Speed Automatic,0,13,,17,1999 Ford E150 Cargo Van Ford 4.2L 6 Cylinder 4 Speed Automatic,1999
0.0,0,Automatic transmission,,Ford 4.6L 8 cylinder 224hp 275 ft-lbs,8 Cylinder,0,224,,0,Ford,1999 Ford E150 Cargo Van,4,4.6,0.0,275,4 Speed Automatic,0,12,,17,1999 Ford E150 Cargo Van Ford 4.6L 8 cylinder 224hp 275 ft-lbs 4 Speed Automatic,1999
0.0,0,Automatic transmission,,Ford 5.4L 8 cylinder,8 Cylinder,0,0,,0,Ford,1999 Ford E150 Cargo Van,4,5.4,0.0,0,4 Speed Automatic,0,12,,16,1999 Ford E150 Cargo Van Ford 5.4L 8 cylinder 4 Speed Automatic,1999
0.0,0,Manual transmission,,Ford 2L 4 Cylinder,4 Cylinder,0,0,,0,Ford,2003 Ford Focus Sedan,6,2.0,0.0,0,6 Speed Manual,0,18,,23,2003 Ford Focus Sedan Ford 2L 4 Cylinder 6 Speed Manual,2003
0.0,0,Automatic transmission,,Ford 2.3L 4 Cylinder,4 Cylinder,0,0,,0,Ford,2003 Ford Focus Sedan,4,2.3,0.0,0,4 Speed Automatic,0,21,,27,2003 Ford Focus Sedan Ford 2.3L 4 Cylinder 4 Speed Automatic,2003
0.0,0,Manual transmission,,Ford 2L 4 Cylinder 2-Valve,4 Cylinder,0,0,,0,Ford,2003 Ford Focus Sedan,5,2.0,0.0,0,5 Speed Manual,0,24,,32,2003 Ford Focus Sedan Ford 2L 4 Cylinder 2-Valve 5 Speed Manual,2003
0.0,0,Manual transmission,,Ford 2.3L 4 Cylinder,4 Cylinder,0,0,,0,Ford,2003 Ford Focus Sedan,5,2.3,0.0,0,5 Speed Manual,0,22,,30,2003 Ford Focus Sedan Ford 2.3L 4 Cylinder 5 Speed Manual,2003
0.0,0,Automatic transmission,,Ford 2L 4 Cylinder 2-Valve,4 Cylinder,0,0,,0,Ford,2003 Ford Focus Sedan,4,2.0,0.0,0,4 Speed Automatic,0,24,,30,2003 Ford Focus Sedan Ford 2L 4 Cylinder 2-Valve 4 Speed Automatic,2003
0.0,0,Automatic transmission,,Ford 2L 4 Cylinder 4-Valve,4 Cylinder,0,0,,0,Ford,2003 Ford Focus Sedan,4,2.0,0.0,0,4 Speed Automatic,0,22,,28,2003 Ford Focus Sedan Ford 2L 4 Cylinder 4-Valve 4 Speed Automatic,2003
0.0,0,Manual transmission,,Ford 2L 4 Cylinder 4-Valve,4 Cylinder,0,0,,0,Ford,2003 Ford Focus Sedan,5,2.0,0.0,0,5 Speed Manual,0,22,,29,2003 Ford Focus Sedan Ford 2L 4 Cylinder 4-Valve 5 Speed Manual,2003
0.0,0,Manual transmission,,Ford 4.6L 8 cylinder 224hp 275 ft-lbs,8 Cylinder,0,224,,0,Ford,2003 Ford Mustang Coupe,6,4.6,0.0,275,6 Speed Manual,0,15,,21,2003 Ford Mustang Coupe Ford 4.6L 8 cylinder 224hp 275 ft-lbs 6 Speed Manual,2003
0.0,0,Automatic transmission,,Ford 3.8L 6 Cylinder 2-Valve,6 Cylinder,0,0,,0,Ford,2003 Ford Mustang Coupe,4,3.0,0.0,0,4 Speed Automatic,0,17,,25,2003 Ford Mustang Coupe Ford 3.8L 6 Cylinder 2-Valve 4 Speed Automatic,2003
0.0,0,Manual transmission,,Ford 3.8L 6 Cylinder 2-Valve,6 Cylinder,0,0,,0,Ford,2003 Ford Mustang Coupe,5,3.0,0.0,0,5 Speed Manual,0,17,,27,2003 Ford Mustang Coupe Ford 3.8L 6 Cylinder 2-Valve 5 Speed Manual,2003
0.0,0,Automatic transmission,,Ford 4.6L 8 Cylinder 2-Valve,8 Cylinder,0,0,,0,Ford,2003 Ford Mustang Coupe,4,4.6,0.0,0,4 Speed Automatic,0,16,,22,2003 Ford Mustang Coupe Ford 4.6L 8 Cylinder 2-Valve 4 Speed Automatic,2003
0.0,0,Manual transmission,,Ford 4.6L 8 Cylinder 2-Valve,8 Cylinder,0,0,,0,Ford,2003 Ford Mustang Coupe,5,4.6,0.0,0,5 Speed Manual,0,16,,23,2003 Ford Mustang Coupe Ford 4.6L 8 Cylinder 2-Valve 5 Speed Manual,2003
0.0,0,Manual transmission,,Ford 4.6L 8 Cylinder 4V,,0,0,,0,Ford,2003 Ford Mustang Coupe,5,4.6,0.0,0,5 Speed Manual,0,15,,23,2003 Ford Mustang Coupe Ford 4.6L 8 Cylinder 4V 5 Speed Manual,2003
0.0,0,Automatic transmission,,Ford 4.6L 8 Cylinder 4V,,0,0,,0,Ford,2003 Ford Mustang Coupe,4,4.6,0.0,0,4 Speed Automatic,0,16,,21,2003 Ford Mustang Coupe Ford 4.6L 8 Cylinder 4V 4 Speed Automatic,2003
0.0,0,Automatic transmission,,Ford 4.2L 6 Cylinder,6 Cylinder,0,0,,0,Ford,2003 Ford E150 Wagon,4,4.2,0.0,0,4 Speed Automatic,0,12,,16,2003 Ford E150 Wagon Ford 4.2L 6 Cylinder 4 Speed Automatic,2003
0.0,0,Automatic transmission,,Ford 4.6L 8 cylinder 224hp 275 ft-lbs,8 Cylinder,0,224,,0,Ford,2003 Ford E150 Wagon,4,4.6,0.0,275,4 Speed Automatic,0,13,,17,2003 Ford E150 Wagon Ford 4.6L 8 cylinder 224hp 275 ft-lbs 4 Speed Automatic,2003
0.0,0,Automatic transmission,,Ford 5.4L 8 cylinder,8 Cylinder,0,0,,0,Ford,2003 Ford E150 Wagon,4,5.4,0.0,0,4 Speed Automatic,0,12,,16,2003 Ford E150 Wagon Ford 5.4L 8 cylinder 4 Speed Automatic,2003
0.0,0,Automatic transmission,,Ford 4.2L 6 Cylinder,6 Cylinder,0,0,,0,Ford,2003 Ford E150 Van 2WD,4,4.2,0.0,0,4 Speed Automatic,0,13,,17,2003 Ford E150 Van 2WD Ford 4.2L 6 Cylinder 4 Speed Automatic,2003
0.0,0,Automatic transmission,,Ford 5.4L 8 cylinder,8 Cylinder,0,0,,0,Ford,2003 Ford E150 Van 2WD,4,5.4,0.0,0,4 Speed Automatic,0,12,,15,2003 Ford E150 Van 2WD Ford 5.4L 8 cylinder 4 Speed Automatic,2003
0.0,0,Automatic transmission,,Ford 4.6L 8 cylinder 224hp 275 ft-lbs,8 Cylinder,0,224,,0,Ford,2003 Ford E150 Van 2WD,4,4.6,0.0,275,4 Speed Automatic,0,14,,19,2003 Ford E150 Van 2WD Ford 4.6L 8 cylinder 224hp 275 ft-lbs 4 Speed Automatic,2003
0.0,0,Manual transmission,,Honda 1.6L 4 cylinder 106hp 103 torque,Straight-4,0,106,,0,Honda,1997 Honda Civic Hatchback,5,1.6,0.0,103,5 Speed Manual,0,32,,38,1997 Honda Civic Hatchback Honda 1.6L 4 cylinder 106hp 103 torque 5 Speed Manual,1997
0.0,0,Automatic transmission,,Honda 1.6L 4 cylinder 106hp 103 torque,Straight-4,0,106,,0,Honda,1997 Honda Civic Hatchback,4,1.6,0.0,103,4 Speed Automatic,0,29,,35,1997 Honda Civic Hatchback Honda 1.6L 4 cylinder 106hp 103 torque 4 Speed Automatic,1997
0.0,0,Manual transmission,,Honda 1.6L 4 cylinder 106hp 103 torque,Straight-4,0,106,,0,Honda,1997 Honda Civic Coupe,5,1.6,0.0,103,5 Speed Manual,0,32,,38,1997 Honda Civic Coupe Honda 1.6L 4 cylinder 106hp 103 torque 5 Speed Manual,1997
0.0,0,Automatic transmission,,Honda 1.6L 4 cylinder 106hp 103 torque,Straight-4,0,106,,0,Honda,1997 Honda Civic Coupe,4,1.6,0.0,103,4 Speed Automatic,0,29,,35,1997 Honda Civic Coupe Honda 1.6L 4 cylinder 106hp 103 torque 4 Speed Automatic,1997
0.0,0,Manual transmission,,Honda 1.6L 4 cylinder VTEC 127hp 107 torque,Straight-4,0,127,,0,Honda,1997 Honda Civic Coupe,5,1.6,0.0,107,5 Speed Manual,0,30,,36,1997 Honda Civic Coupe Honda 1.6L 4 cylinder VTEC 127hp 107 torque 5 Speed Manual,1997
0.0,0,Automatic transmission,,Honda 1.6L 4 cylinder VTEC 127hp 107 torque,Straight-4,0,127,,0,Honda,1997 Honda Civic Coupe,4,1.6,0.0,107,4 Speed Automatic,0,28,,35,1997 Honda Civic Coupe Honda 1.6L 4 cylinder VTEC 127hp 107 torque 4 Speed Automatic,1997
0.0,0,Manual transmission,,Ford 4.6L 8 cylinder 224hp 275 ft-lbs,8 Cylinder,0,224,,0,Honda,2002 Ford F150 Pickup 2WD,5,4.6,0.0,275,5 Speed Manual,0,13,,18,2002 Ford F150 Pickup 2WD Ford 4.6L 8 cylinder 224hp 275 ft-lbs 5 Speed Manual,1997
0.0,0,Automatic transmission,,Ford 5.4L 8 cylinder,8 Cylinder,0,0,,0,Honda,2002 Ford F150 Pickup 2WD,4,5.4,0.0,0,4 Speed Automatic,0,11,,15,2002 Ford F150 Pickup 2WD Ford 5.4L 8 Cylinder Premium 4 Speed Automatic,1997
0.0,0,Manual transmission,,Honda 1.6L 4 cylinder VTEC 127hp 107 torque,Straight-4,0,127,,0,Honda,1998 Honda Civic Sedan,5,1.6,0.0,107,5 Speed Manual,0,30,,35,1998 Honda Civic Sedan Honda 1.6L 4 cylinder VTEC 127hp 107 torque 5 Speed Manual,1998
0.0,0,Automatic transmission,,Honda 1.6L 4 cylinder VTEC 127hp 107 torque,Straight-4,0,127,,0,Honda,1998 Honda Civic Sedan,4,1.6,0.0,107,4 Speed Automatic,0,28,,35,1998 Honda Civic Sedan Honda 1.6L 4 cylinder VTEC 127hp 107 torque 4 Speed Automatic,1998
0.0,0,Manual transmission,,Honda 1.6L 4 cylinder 106hp 103 torque,Straight-4,0,106,,0,Honda,1998 Honda Civic Sedan,5,1.6,0.0,103,5 Speed Manual,0,32,,37,1998 Honda Civic Sedan Honda 1.6L 4 cylinder 106hp 103 torque 5 Speed Manual,1998
0.0,0,Automatic transmission,,Honda 1.6L 4 cylinder 106hp 103 torque,Straight-4,0,106,,0,Honda,1998 Honda Civic Sedan,4,1.6,0.0,103,4 Speed Automatic,0,29,,36,1998 Honda Civic Sedan Honda 1.6L 4 cylinder 106hp 103 torque 4 Speed Automatic,1998
0.0,0,Manual transmission,,Honda 1.6L 4 cylinder 106hp 103 torque,Straight-4,0,106,,0,Honda,1998 Honda Civic Coupe,5,1.6,0.0,103,5 Speed Manual,0,32,,37,1998 Honda Civic Coupe Honda 1.6L 4 cylinder 106hp 103 torque 5 Speed Manual,1998
0.0,0,Automatic transmission,,Honda 1.6L 4 cylinder 106hp 103 torque,Straight-4,0,106,,0,Honda,1998 Honda Civic Coupe,4,1.6,0.0,103,4 Speed Automatic,0,29,,36,1998 Honda Civic Coupe Honda 1.6L 4 cylinder 106hp 103 torque 4 Speed Automatic,1998
0.0,0,Manual transmission,,Honda 1.6L 4 cylinder VTEC 127hp 107 torque,Straight-4,0,127,,0,Honda,1998 Honda Civic Coupe,5,1.6,0.0,107,5 Speed Manual,0,30,,35,1998 Honda Civic Coupe Honda 1.6L 4 cylinder VTEC 127hp 107 torque 5 Speed Manual,1998
0.0,0,Automatic transmission,,Honda 1.6L 4 cylinder VTEC 127hp 107 torque,Straight-4,0,127,,0,Honda,1998 Honda Civic Coupe,4,1.6,0.0,107,4 Speed Automatic,0,28,,35,1998 Honda Civic Coupe Honda 1.6L 4 cylinder VTEC 127hp 107 torque 4 Speed Automatic,1998
0.0,0,,,Honda 1.6L 4 cylinder VTEC 115hp 104 torque,Straight-4,0,115,,0,Honda,1998 Honda Civic Coupe,0,1.6,0.0,104,Continuously Variable Transmission,0,34,,39,1998 Honda Civic Coupe Honda 1.6L 4 cylinder VTEC 115hp 104 torque Continuously Variable Transmission,1998
0.0,0,Manual transmission,,Honda 1.6L 4 cylinder VTEC 115hp 104 torque,Straight-4,0,115,,0,Honda,1998 Honda Civic Coupe,5,1.6,0.0,104,5 Speed Manual,0,36,,44,1998 Honda Civic Coupe Honda 1.6L 4 cylinder VTEC 115hp 104 torque 5 Speed Manual,1998
0.0,0,Manual transmission,,Honda 3.2L 6 cylinder 205hp 214torque DOHC,V6 engine,0,205,,0,Honda,1999 Honda Passport SUV 2WD,5,3.2,0.0,214,5 Speed Manual,0,18,,21,1999 Honda Passport SUV 2WD Honda 3.2L 6 cylinder 205hp 214torque DOHC 5 Speed Manual,1999
0.0,0,Automatic transmission,,Honda 3.2L 6 cylinder 205hp 214torque DOHC,V6 engine,0,205,,0,Honda,1999 Honda Passport SUV 2WD,4,3.2,0.0,214,4 Speed Automatic,0,16,,20,1999 Honda Passport SUV 2WD Honda 3.2L 6 cylinder 205hp 214torque DOHC 4 Speed Automatic,1999
0.0,0,Manual transmission,,Ford 4L 6 Cylinder,,0,0,,0,Ford,2003 Ford Explorer Sport Trac Pickup 4WD,5,4.0,0.0,0,5 Speed Manual,0,15,,18,2003 Ford Explorer Sport Trac Pickup 4WD Ford 4L 6 Cylinder 5 Speed Manual,2003
0.0,0,Automatic transmission,,Ford 4L 6 Cylinder,,0,0,,0,Ford,2003 Ford Explorer Sport Trac Pickup 4WD,5,4.0,0.0,0,5 Speed Automatic,0,14,,18,2003 Ford Explorer Sport Trac Pickup 4WD Ford 4L 6 Cylinder 5 Speed Automatic,2003
0.0,0,Automatic transmission,,Ford 5.4L 8 Cylinder LPG,4 Cylinder,0,0,,0,Ford,2003 Ford F150 Pickup Dual-fuel 2WD (LPG),4,5.4,0.0,0,4 Speed Automatic,0,10,,14,2003 Ford F150 Pickup Dual-fuel 2WD (LPG) Ford 5.4L 8 Cylinder LPG 4 Speed Automatic,2003
0.0,0,Automatic transmission,,Ford 5.4L 8 cylinder,8 Cylinder,0,0,,0,Ford,2003 Ford F150 Pickup Dual-fuel 2WD (LPG),4,5.4,0.0,0,4 Speed Automatic,0,13,,18,2003 Ford F150 Pickup Dual-fuel 2WD (LPG) Ford 5.4L 8 cylinder 4 Speed Automatic,2003
0.0,0,Manual transmission,,Ford 4.2L 6 Cylinder,6 Cylinder,0,0,,0,Ford,2003 Ford F150 Pickup 2WD,5,4.2,0.0,0,5 Speed Manual,0,15,,19,2003 Ford F150 Pickup 2WD Ford 4.2L 6 Cylinder 5 Speed Manual,2003
0.0,0,Automatic transmission,,Ford 4.2L 6 Cylinder,6 Cylinder,0,0,,0,Ford,2003 Ford F150 Pickup 2WD,4,4.2,0.0,0,4 Speed Automatic,0,14,,19,2003 Ford F150 Pickup 2WD Ford 4.2L 6 Cylinder 4 Speed Automatic,2003
0.0,0,Automatic transmission,,Ford 4.6L 8 cylinder 224hp 275 ft-lbs,8 Cylinder,0,224,,0,Ford,2003 Ford F150 Pickup 2WD,4,4.6,0.0,275,4 Speed Automatic,0,14,,19,2003 Ford F150 Pickup 2WD Ford 4.6L 8 cylinder 224hp 275 ft-lbs 4 Speed Automatic,2003
0.0,0,Manual transmission,,Ford 4.6L 8 cylinder 224hp 275 ft-lbs,8 Cylinder,0,224,,0,Ford,2003 Ford F150 Pickup 2WD,5,4.6,0.0,275,5 Speed Manual,0,14,,18,2003 Ford F150 Pickup 2WD Ford 4.6L 8 cylinder 224hp 275 ft-lbs 5 Speed Manual,2003
0.0,0,Automatic transmission,,Ford 5.4L 8 cylinder,8 Cylinder,0,0,,0,Ford,2003 Ford F150 Pickup 2WD,4,5.4,0.0,0,4 Speed Automatic,0,13,,17,2003 Ford F150 Pickup 2WD Ford 5.4L 8 cylinder 4 Speed Automatic,2003
0.0,0,Automatic transmission,,Ford 5.4L 8 cylinder,8 Cylinder,0,0,,0,Ford,2003 Ford F150 Pickup 2WD,4,5.4,0.0,0,4 Speed Automatic,0,11,,15,2003 Ford F150 Pickup 2WD Ford 5.4L 8 Cylinder Premium 4 Speed Automatic,2003
0.0,0,Manual transmission,,Ford 4.2L 6 Cylinder,6 Cylinder,0,0,,0,Ford,2003 Ford F150 Pickup 4WD,5,4.2,0.0,0,5 Speed Manual,0,15,,18,2003 Ford F150 Pickup 4WD Ford 4.2L 6 Cylinder 5 Speed Manual,2003
0.0,0,Automatic transmission,,Ford 5.4L 8 cylinder,8 Cylinder,0,0,,0,Ford,2003 Ford F150 Pickup 4WD,4,5.4,0.0,0,4 Speed Automatic,0,12,,16,2003 Ford F150 Pickup 4WD Ford 5.4L 8 cylinder 4 Speed Automatic,2003
0.0,0,Manual transmission,,Ford 4.6L 8 cylinder 224hp 275 ft-lbs,8 Cylinder,0,224,,0,Ford,2003 Ford F150 Pickup 4WD,5,4.6,0.0,275,5 Speed Manual,0,13,,17,2003 Ford F150 Pickup 4WD Ford 4.6L 8 cylinder 224hp 275 ft-lbs 5 Speed Manual,2003
0.0,0,Automatic transmission,,Ford 4.6L 8 cylinder 224hp 275 ft-lbs,8 Cylinder,0,224,,0,Ford,2003 Ford F150 Pickup 4WD,4,4.6,0.0,275,4 Speed Automatic,0,13,,17,2003 Ford F150 Pickup 4WD Ford 4.6L 8 cylinder 224hp 275 ft-lbs 4 Speed Automatic,2003
0.0,0,Automatic transmission,,Ford 4.2L 6 Cylinder,6 Cylinder,0,0,,0,Ford,2003 Ford F150 Pickup 4WD,4,4.2,0.0,0,4 Speed Automatic,0,14,,17,2003 Ford F150 Pickup 4WD Ford 4.2L 6 Cylinder 4 Speed Automatic,2003
0.0,0,Automatic transmission,,Ford 5.4L 8 cylinder,8 Cylinder,0,0,,0,Ford,2003 Ford F150 Pickup (CNG),4,5.4,0.0,0,4 Speed Automatic,0,11,,15,2003 Ford F150 Pickup (CNG) Ford 5.4L 8 cylinder 4 Speed Automatic,2003
0.0,0,Automatic transmission,,Ford 5.4L 8 Cylinder LPG,4 Cylinder,0,0,,0,Ford,2003 Ford F150 Pickup Dual-fuel 4WD (LPG),4,5.4,0.0,0,4 Speed Automatic,0,10,,14,2003 Ford F150 Pickup Dual-fuel 4WD (LPG) Ford 5.4L 8 Cylinder LPG 4 Speed Automatic,2003
0.0,0,Automatic transmission,,Ford 5.4L 8 cylinder,8 Cylinder,0,0,,0,Ford,2003 Ford F150 Pickup Dual-fuel 4WD (LPG),4,5.4,0.0,0,4 Speed Automatic,0,13,,18,2003 Ford F150 Pickup Dual-fuel 4WD (LPG) Ford 5.4L 8 cylinder 4 Speed Automatic,2003
0.0,0,Automatic transmission,,Ford 5.4L 8 cylinder,8 Cylinder,0,0,,0,Ford,2003 Ford F150 Pickup Dual-fuel 4WD (CNG),4,5.4,0.0,0,4 Speed Automatic,0,11,,14,2003 Ford F150 Pickup Dual-fuel 4WD (CNG) Ford 5.4L 8 cylinder 4 Speed Automatic,2003
0.0,0,Automatic transmission,,Ford 5.4L 8 Cylinder CNG,,0,0,,0,Ford,2003 Ford F150 Pickup Dual-fuel 4WD (CNG),4,5.4,0.0,0,4 Speed Automatic,0,10,,13,2003 Ford F150 Pickup Dual-fuel 4WD (CNG) Ford 5.4L 8 Cylinder CNG 4 Speed Automatic,2003
0.0,0,Manual transmission,,Ford 3L 6 Cylinder FFV Gas,,0,0,,0,Ford,2000 Ford Ranger Pickup 4WD,5,3.0,0.0,0,5 Speed Manual,0,15,,20,2000 Ford Ranger Pickup 4WD Ford 3L 6 Cylinder FFV Gas 5 Speed Manual,2000
0.0,0,Automatic transmission,,Ford 3L 6 Cylinder FFV Gas,,0,0,,0,Ford,2000 Ford Ranger Pickup 4WD,4,3.0,0.0,0,4 Speed Automatic,0,14,,18,2000 Ford Ranger Pickup 4WD Ford 3L 6 Cylinder FFV Gas 4 Speed Automatic,2000
0.0,0,Manual transmission,,Ford 4L 6 Cylinder,,0,0,,0,Ford,2000 Ford Ranger Pickup 4WD,5,4.0,0.0,0,5 Speed Manual,0,15,,19,2000 Ford Ranger Pickup 4WD Ford 4L 6 Cylinder 5 Speed Manual,2000
0.0,0,Automatic transmission,,Ford 4L 6 Cylinder,,0,0,,0,Ford,2000 Ford Ranger Pickup 4WD,5,4.0,0.0,0,5 Speed Automatic,0,14,,17,2000 Ford Ranger Pickup 4WD Ford 4L 6 Cylinder 5 Speed Automatic,2000
0.0,0,Automatic transmission,,Ford 3L 6 Cylinder FFV E85,,0,0,,0,Ford,2000 Ford Ranger Pickup 4WD,4,3.0,0.0,0,4 Speed Automatic,0,11,,14,2000 Ford Ranger Pickup 4WD Ford 3L 6 Cylinder FFV E85 4 Speed Automatic,2000
0.0,0,Manual transmission,,Ford 3L 6 Cylinder FFV E85,,0,0,,0,Ford,2000 Ford Ranger Pickup 4WD,5,3.0,0.0,0,5 Speed Manual,0,12,,15,2000 Ford Ranger Pickup 4WD Ford 3L 6 Cylinder FFV E85 5 Speed Manual,2000
0.0,0,Automatic transmission,,Ford 3L 6 Cylinder FFV E85,,0,0,,0,Ford,2002 Ford Ranger Pickup 2WD FFV,5,3.0,0.0,0,5 Speed Automatic,0,11,,15,2002 Ford Ranger Pickup 2WD FFV Ford 3L 6 Cylinder FFV E85 5 Speed Automatic,2002
0.0,0,Automatic transmission,,Ford 3L 6 Cylinder,4 Cylinder,0,0,,0,Ford,2002 Ford Ranger Pickup 2WD FFV,5,0.0,0.0,0,5 Speed Automatic,0,15,,20,2002 Ford Ranger Pickup 2WD FFV Ford 3L 6 Cylinder 5 Speed Automatic,2002
0.0,0,Manual transmission,,Ford 3L 6 Cylinder,4 Cylinder,0,0,,0,Ford,2002 Ford Ranger Pickup 4WD,5,0.0,0.0,0,5 Speed Manual,0,16,,20,2002 Ford Ranger Pickup 4WD Ford 3L 6 Cylinder 5 Speed Manual,2002
0.0,0,Manual transmission,,Ford 4L 6 Cylinder,,0,0,,0,Ford,2002 Ford Ranger Pickup 4WD,5,4.0,0.0,0,5 Speed Manual,0,14,,18,2002 Ford Ranger Pickup 4WD Ford 4L 6 Cylinder 5 Speed Manual,2002
0.0,0,Automatic transmission,,Ford 3L 6 Cylinder,4 Cylinder,0,0,,0,Ford,2002 Ford Ranger Pickup 4WD,5,0.0,0.0,0,5 Speed Automatic,0,14,,17,2002 Ford Ranger Pickup 4WD Ford 3L 6 Cylinder 5 Speed Automatic,2002
