Ben Carson.Number of Votes,Ben Carson.Party,Ben Carson.Percent of Votes,Bernie Sanders.Number of Votes,Bernie Sanders.Party,Bernie Sanders.Percent of Votes,Carly Fiorina.Number of Votes,Carly Fiorina.Party,Carly Fiorina.Percent of Votes,Chris Christie.Number of Votes,Chris Christie.Party,Chris Christie.Percent of Votes,County,Donald Trump.Number of Votes,Donald Trump.Party,Donald Trump.Percent of Votes,Hillary Clinton.Number of Votes,Hillary Clinton.Party,Hillary Clinton.Percent of Votes,Jeb Bush.Number of Votes,Jeb Bush.Party,Jeb Bush.Percent of Votes,John Kasich.Number of Votes,John Kasich.Party,John Kasich.Percent of Votes,Marco Rubio.Number of Votes,Marco Rubio.Party,Marco Rubio.Percent of Votes,Martin O'Malley.Number of Votes,Martin O'Malley.Party,Martin O'Malley.Percent of Votes,Mike Huckabee.Number of Votes,Mike Huckabee.Party,Mike Huckabee.Percent of Votes,No Preference.Number of Votes,No Preference.Party,No Preference.Percent of Votes,Rand Paul.Number of Votes,Rand Paul.Party,Rand Paul.Percent of Votes,Rick Santorum.Number of Votes,Rick Santorum.Party,Rick Santorum.Percent of Votes,State,State Abbreviation,Ted Cruz.Number of Votes,Ted Cruz.Party,Ted Cruz.Percent of Votes,Uncommitted.Number of Votes,Uncommitted.Party,Uncommitted.Percent of Votes
0,Republican,0.0,235,Democrat,55.3,0,Republican,0.0,0,Republican,0.0,Benton,1175,Republican,54.7,190,Democrat,44.7,0,Republican,0.0,171,Republican,8.0,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Indiana,IN,720,Republican,33.5,0,N/A,0.0
0,Republican,0.0,4,Democrat,66.7,0,Republican,0.0,0,Republican,0.0,Benton,0,Republican,0.0,2,Democrat,33.300000000000004,0,Republican,0.0,0,Republican,0.0,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Maine,ME,0,Republican,0.0,0,N/A,0.0
0,Republican,0.0,567,Democrat,45.2,0,Republican,0.0,0,Republican,0.0,Benton,2278,Republican,55.39999999999999,669,Democrat,53.29999999999999,0,Republican,0.0,287,Republican,7.000000000000001,138,Republican,3.4000000000000004,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Missouri,MO,1314,Republican,32.0,0,N/A,0.0
0,Republican,0.0,93,Democrat,14.2,0,Republican,0.0,0,Republican,0.0,Benton,555,Republican,53.7,557,Democrat,85.2,0,Republican,0.0,31,Republican,3.0,34,Republican,3.3000000000000003,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Mississippi,MS,388,Republican,37.6,0,N/A,0.0
0,Republican,0.0,11567,Democrat,61.199999999999996,0,Republican,0.0,0,Republican,0.0,Benton,4138,Republican,56.7,7348,Democrat,38.800000000000004,0,Republican,0.0,1742,Republican,23.9,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Oregon,OR,1413,Republican,19.400000000000002,0,N/A,0.0
123,Republican,5.5,287,Democrat,32.5,0,Republican,0.0,0,Republican,0.0,Benton,1154,Republican,51.9,560,Democrat,63.5,0,Republican,0.0,73,Republican,3.3000000000000003,278,Republican,12.5,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Tennessee,TN,569,Republican,25.6,0,N/A,0.0
0,Republican,0.0,385,Democrat,78.3,0,Republican,0.0,0,Republican,0.0,Benton,14943,Republican,75.6,107,Democrat,21.7,0,Republican,0.0,1528,Republican,7.7,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Washington,WA,2437,Republican,12.3,0,N/A,0.0
0,Republican,0.0,1650,Democrat,64.8,0,Republican,0.0,0,Republican,0.0,Benzie,1278,Republican,40.6,853,Democrat,33.5,0,Republican,0.0,674,Republican,21.4,264,Republican,8.4,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Michigan,MI,782,Republican,24.8,0,N/A,0.0
0,Republican,0.0,34137,Democrat,38.2,0,Republican,0.0,0,Republican,0.0,Bergen,34395,Republican,82.0,55264,Democrat,61.8,0,Republican,0.0,5140,Republican,12.3,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,New Jersey,NJ,2386,Republican,5.7,0,N/A,0.0
1641,Republican,5.8999999999999995,3584,Democrat,27.200000000000003,0,Republican,0.0,0,Republican,0.0,Berkeley,9406,Republican,34.0,9471,Democrat,72.0,2662,Republican,9.6,1555,Republican,5.6000000000000005,6176,Republican,22.3,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,South Carolina,SC,6244,Republican,22.6,0,N/A,0.0
0,Republican,0.0,4020,Democrat,49.20000000000001,0,Republican,0.0,0,Republican,0.0,Berkeley,9235,Republican,76.1,3591,Democrat,44.0,0,Republican,0.0,670,Republican,5.5,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,West Virginia,WV,1285,Republican,10.6,0,N/A,0.0
34,Republican,3.9,451,Democrat,56.60000000000001,0,Republican,0.0,0,Republican,0.0,Berkley,520,Republican,60.199999999999996,330,Democrat,41.4,0,Republican,0.0,90,Republican,10.4,115,Republican,13.3,0,Democrat,0.0,0,Republican,0.0,11,N/A,1.4000000000000001,0,Republican,0.0,0,Republican,0.0,Massachusetts,MA,95,Republican,11.0,0,N/A,0.0
0,Republican,0.0,21518,Democrat,50.7,0,Republican,0.0,0,Republican,0.0,Berks,28719,Republican,59.8,20470,Democrat,48.3,0,Republican,0.0,7919,Republican,16.5,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Pennsylvania,PA,10343,Republican,21.5,0,N/A,0.0
5,Republican,3.8,181,Democrat,93.8,0,Republican,0.0,0,Republican,0.0,Berkshire,43,Republican,33.1,11,Democrat,5.7,0,Republican,0.0,26,Republican,20.0,23,Republican,17.7,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Vermont,VT,22,Republican,16.9,0,N/A,0.0
0,Republican,0.0,1108,Democrat,49.70000000000001,0,Republican,0.0,0,Republican,0.0,Berlin,1256,Republican,65.8,1007,Democrat,45.2,0,Republican,0.0,437,Republican,22.900000000000002,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Connecticut,CT,180,Republican,9.4,0,N/A,0.0
13,Republican,2.5,412,Democrat,59.699999999999996,0,Republican,0.0,0,Republican,0.0,Berlin,234,Republican,45.300000000000004,276,Democrat,40.0,0,Republican,0.0,93,Republican,18.0,98,Republican,19.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Massachusetts,MA,68,Republican,13.200000000000001,0,N/A,0.0
13,Republican,4.6,464,Democrat,89.7,0,Republican,0.0,0,Republican,0.0,Berlin,99,Republican,35.0,53,Democrat,10.299999999999999,0,Republican,0.0,83,Republican,29.299999999999997,46,Republican,16.3,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Vermont,VT,35,Republican,12.4,0,N/A,0.0
0,Republican,0.0,38247,Democrat,50.9,0,Republican,0.0,0,Republican,0.0,Bernalillo,21184,Republican,67.8,36937,Democrat,49.1,0,Republican,0.0,3230,Republican,10.299999999999999,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,New Mexico,NM,3978,Republican,12.7,0,N/A,0.0
13,Republican,4.9,374,Democrat,71.9,0,Republican,0.0,0,Republican,0.0,Bernardston,96,Republican,36.5,143,Democrat,27.500000000000004,0,Republican,0.0,75,Republican,28.499999999999996,55,Republican,20.9,0,Democrat,0.0,0,Republican,0.0,2,N/A,0.4,0,Republican,0.0,0,Republican,0.0,Massachusetts,MA,14,Republican,5.3,0,N/A,0.0
179,Republican,6.3,146,Democrat,30.0,0,Republican,0.0,0,Republican,0.0,Berrien,1563,Republican,55.2,325,Democrat,66.7,0,Republican,0.0,66,Republican,2.3,241,Republican,8.5,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Georgia,GA,718,Republican,25.4,0,N/A,0.0
0,Republican,0.0,5952,Democrat,47.099999999999994,0,Republican,0.0,0,Republican,0.0,Berrien,7817,Republican,35.6,6646,Democrat,52.6,0,Republican,0.0,4219,Republican,19.2,2359,Republican,10.7,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Michigan,MI,6603,Republican,30.0,0,N/A,0.0
0,Republican,0.0,756,Democrat,25.4,0,Republican,0.0,0,Republican,0.0,Bertie,345,Republican,38.2,2065,Democrat,69.5,0,Republican,0.0,43,Republican,4.8,30,Republican,3.3000000000000003,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,North Carolina,NC,470,Republican,52.0,0,N/A,0.0
0,Republican,0.0,9,Democrat,75.0,0,Republican,0.0,0,Republican,0.0,Berwick,0,Republican,0.0,3,Democrat,25.0,0,Republican,0.0,0,Republican,0.0,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Maine,ME,0,Republican,0.0,0,N/A,0.0
0,Republican,0.0,376,Democrat,53.900000000000006,0,Republican,0.0,0,Republican,0.0,Bethany,379,Republican,63.5,310,Democrat,44.4,0,Republican,0.0,138,Republican,23.1,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Connecticut,CT,70,Republican,11.700000000000001,0,N/A,0.0
0,Republican,0.0,837,Democrat,52.2,0,Republican,0.0,0,Republican,0.0,Bethel,1025,Republican,63.6,737,Democrat,46.0,0,Republican,0.0,372,Republican,23.1,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Connecticut,CT,171,Republican,10.6,0,N/A,0.0
0,Republican,0.0,6,Democrat,75.0,0,Republican,0.0,0,Republican,0.0,Bethel,0,Republican,0.0,2,Democrat,25.0,0,Republican,0.0,0,Republican,0.0,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Maine,ME,0,Republican,0.0,0,N/A,0.0
8,Republican,5.4,376,Democrat,89.7,0,Republican,0.0,0,Republican,0.0,Bethel,57,Republican,38.3,43,Democrat,10.299999999999999,0,Republican,0.0,44,Republican,29.5,17,Republican,11.4,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Vermont,VT,19,Republican,12.8,0,N/A,0.0
0,Republican,0.0,226,Democrat,59.3,0,Republican,0.0,0,Republican,0.0,Bethlehem,349,Republican,70.6,144,Democrat,37.8,0,Republican,0.0,84,Republican,17.0,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Connecticut,CT,49,Republican,9.9,0,N/A,0.0
86,Republican,1.9,4595,Democrat,55.00000000000001,0,Republican,0.0,0,Republican,0.0,Beverly,2019,Republican,44.800000000000004,3681,Democrat,44.1,0,Republican,0.0,901,Republican,20.0,925,Republican,20.5,0,Democrat,0.0,0,Republican,0.0,42,N/A,0.5,0,Republican,0.0,0,Republican,0.0,Massachusetts,MA,455,Republican,10.100000000000001,0,N/A,0.0
4771,Republican,3.6000000000000005,36720,Democrat,32.1,0,Republican,0.0,0,Republican,0.0,Bexar,32701,Republican,24.7,76502,Democrat,66.8,0,Republican,0.0,6262,Republican,4.7,30683,Republican,23.200000000000003,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Texas,TX,54115,Republican,40.8,0,N/A,0.0
393,Republican,9.9,246,Democrat,19.7,0,Republican,0.0,0,Republican,0.0,Bibb,1959,Republican,49.4,942,Democrat,75.5,0,Republican,0.0,84,Republican,2.1,444,Republican,11.200000000000001,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Alabama,AL,1011,Republican,25.5,0,N/A,0.0
1165,Republican,7.6,2632,Democrat,16.8,0,Republican,0.0,0,Republican,0.0,Bibb,5942,Republican,38.800000000000004,12944,Democrat,82.8,0,Republican,0.0,1110,Republican,7.200000000000001,3519,Republican,22.900000000000002,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Georgia,GA,3401,Republican,22.2,0,N/A,0.0
0,Republican,0.0,30,Democrat,62.5,0,Republican,0.0,0,Republican,0.0,Biddeford,0,Republican,0.0,17,Democrat,35.4,0,Republican,0.0,0,Republican,0.0,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Maine,ME,0,Republican,0.0,0,N/A,0.0
0,Republican,0.0,222,Democrat,16.2,0,Republican,0.0,0,Republican,0.0,Bienville,379,Republican,37.7,1056,Democrat,76.9,0,Republican,0.0,33,Republican,3.3000000000000003,78,Republican,7.8,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Louisiana,LA,476,Republican,47.4,0,N/A,0.0
0,Republican,0.0,595,Democrat,51.5,0,Republican,0.0,0,Republican,0.0,Big Horn,1087,Republican,80.6,512,Democrat,44.3,0,Republican,0.0,35,Republican,2.6,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Montana,MT,122,Republican,9.1,0,N/A,0.0
0,Republican,0.0,2,Democrat,50.0,0,Republican,0.0,0,Republican,0.0,Big Horn,0,Republican,0.0,2,Democrat,50.0,0,Republican,0.0,0,Republican,0.0,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Wyoming,WY,0,Republican,0.0,0,N/A,0.0
110,Republican,1.9,3756,Democrat,55.39999999999999,0,Republican,0.0,0,Republican,0.0,Billerica,3436,Republican,60.6,2871,Democrat,42.3,0,Republican,0.0,660,Republican,11.600000000000001,787,Republican,13.900000000000002,0,Democrat,0.0,0,Republican,0.0,108,N/A,1.6,0,Republican,0.0,0,Republican,0.0,Massachusetts,MA,524,Republican,9.2,0,N/A,0.0
0,Republican,0.0,181,Democrat,76.4,0,Republican,0.0,0,Republican,0.0,Bingham,1191,Republican,17.1,55,Democrat,23.200000000000003,0,Republican,0.0,304,Republican,4.3999999999999995,1761,Republican,25.2,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Idaho,ID,3471,Republican,49.70000000000001,0,N/A,0.0
0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,Republican,0.0,Bingham,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,Republican,0.0,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Maine,ME,0,Republican,0.0,0,N/A,0.0
497,Republican,8.4,3647,Democrat,52.900000000000006,131,Republican,2.1999999999999997,104,Republican,1.8000000000000003,Black Hawk,1360,Republican,23.0,3220,Democrat,46.7,178,Republican,3.0,53,Republican,0.9000000000000001,1551,Republican,26.200000000000003,16,Democrat,0.2,72,Republican,1.2,0,N/A,0.0,357,Republican,6.0,20,Republican,0.3,Iowa,IA,1585,Republican,26.8,16,N/A,0.2
0,Republican,0.0,514,Democrat,51.0,0,Republican,0.0,0,Republican,0.0,Blackford,1019,Republican,51.800000000000004,493,Democrat,49.0,0,Republican,0.0,101,Republican,5.1,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Indiana,IN,800,Republican,40.699999999999996,0,N/A,0.0
25,Republican,2.6,618,Democrat,54.400000000000006,0,Republican,0.0,0,Republican,0.0,Blackstone,600,Republican,62.2,488,Democrat,42.9,0,Republican,0.0,80,Republican,8.3,146,Republican,15.1,0,Democrat,0.0,0,Republican,0.0,22,N/A,1.9,0,Republican,0.0,0,Republican,0.0,Massachusetts,MA,94,Republican,9.8,0,N/A,0.0
0,Republican,0.0,1524,Democrat,26.400000000000002,0,Republican,0.0,0,Republican,0.0,Bladen,1399,Republican,56.89999999999999,3442,Democrat,59.599999999999994,0,Republican,0.0,93,Republican,3.8,97,Republican,3.9,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,North Carolina,NC,802,Republican,32.6,0,N/A,0.0
0,Republican,0.0,539,Democrat,68.3,0,Republican,0.0,0,Republican,0.0,Blaine,543,Republican,34.7,249,Democrat,31.6,0,Republican,0.0,358,Republican,22.900000000000002,238,Republican,15.2,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Idaho,ID,370,Republican,23.7,0,N/A,0.0
0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,Republican,0.0,Blaine,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,Republican,0.0,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Maine,ME,0,Republican,0.0,0,N/A,0.0
0,Republican,0.0,396,Democrat,54.400000000000006,0,Republican,0.0,0,Republican,0.0,Blaine,465,Republican,77.4,280,Democrat,38.5,0,Republican,0.0,25,Republican,4.2,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Montana,MT,52,Republican,8.7,0,N/A,0.0
0,Republican,0.0,5,Democrat,55.60000000000001,0,Republican,0.0,0,Republican,0.0,Blaine,99,Republican,76.2,4,Democrat,44.4,0,Republican,0.0,6,Republican,4.6,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Nebraska,NE,20,Republican,15.4,0,N/A,0.0
98,Republican,6.800000000000001,435,Democrat,51.800000000000004,0,Republican,0.0,0,Republican,0.0,Blaine,452,Republican,31.2,313,Democrat,37.3,0,Republican,0.0,29,Republican,2.0,302,Republican,20.9,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Oklahoma,OK,533,Republican,36.8,0,N/A,0.0
0,Republican,0.0,4245,Democrat,51.800000000000004,0,Republican,0.0,0,Republican,0.0,Blair,12870,Republican,61.199999999999996,3816,Democrat,46.6,0,Republican,0.0,2513,Republican,12.0,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Pennsylvania,PA,5081,Republican,24.2,0,N/A,0.0
111,Republican,3.7000000000000006,190,Democrat,45.300000000000004,0,Republican,0.0,0,Republican,0.0,Blanco,886,Republican,29.5,229,Democrat,54.7,0,Republican,0.0,99,Republican,3.3000000000000003,411,Republican,13.699999999999998,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Texas,TX,1379,Republican,45.800000000000004,0,N/A,0.0
73,Republican,6.9,114,Democrat,47.099999999999994,0,Republican,0.0,0,Republican,0.0,Bland,584,Republican,55.00000000000001,125,Democrat,51.7,0,Republican,0.0,45,Republican,4.2,183,Republican,17.2,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Virginia,VA,170,Republican,16.0,0,N/A,0.0
10,Republican,5.0,130,Democrat,66.3,0,Republican,0.0,0,Republican,0.0,Blandford,115,Republican,57.8,65,Democrat,33.2,0,Republican,0.0,30,Republican,15.1,21,Republican,10.6,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Massachusetts,MA,20,Republican,10.100000000000001,0,N/A,0.0
145,Republican,6.800000000000001,98,Democrat,20.599999999999998,0,Republican,0.0,0,Republican,0.0,Bleckley,935,Republican,43.6,370,Democrat,77.7,0,Republican,0.0,87,Republican,4.1000000000000005,412,Republican,19.2,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Georgia,GA,532,Republican,24.8,0,N/A,0.0
166,Republican,8.1,215,Democrat,32.800000000000004,0,Republican,0.0,0,Republican,0.0,Bledsoe,1009,Republican,49.20000000000001,398,Democrat,60.699999999999996,0,Republican,0.0,56,Republican,2.7,285,Republican,13.900000000000002,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Tennessee,TN,487,Republican,23.799999999999997,0,N/A,0.0
0,Republican,0.0,942,Democrat,24.9,0,Republican,0.0,0,Republican,0.0,Bloomfield,304,Republican,42.70000000000001,2821,Democrat,74.6,0,Republican,0.0,291,Republican,40.9,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Connecticut,CT,95,Republican,13.3,0,N/A,0.0
1,Republican,2.6,42,Democrat,87.5,0,Republican,0.0,0,Republican,0.0,Bloomfield,23,Republican,59.0,6,Democrat,12.5,0,Republican,0.0,7,Republican,17.9,5,Republican,12.8,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Vermont,VT,3,Republican,7.7,0,N/A,0.0
1523,Republican,10.0,395,Democrat,38.6,0,Republican,0.0,0,Republican,0.0,Blount,7390,Republican,48.699999999999996,564,Democrat,55.1,0,Republican,0.0,337,Republican,2.1999999999999997,1843,Republican,12.2,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Alabama,AL,3698,Republican,24.4,0,N/A,0.0
1729,Republican,8.1,2362,Democrat,45.800000000000004,0,Republican,0.0,0,Republican,0.0,Blount,8009,Republican,37.7,2736,Democrat,53.1,0,Republican,0.0,1170,Republican,5.5,5067,Republican,23.9,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Tennessee,TN,4721,Republican,22.3,0,N/A,0.0
0,Republican,0.0,7,Democrat,70.0,0,Republican,0.0,0,Republican,0.0,Blue Hill,0,Republican,0.0,3,Democrat,30.0,0,Republican,0.0,0,Republican,0.0,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Maine,ME,0,Republican,0.0,0,N/A,0.0
0,Republican,0.0,76,Democrat,67.9,0,Republican,0.0,0,Republican,0.0,Boise,691,Republican,42.9,36,Democrat,32.1,0,Republican,0.0,142,Republican,8.8,171,Republican,10.6,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Idaho,ID,541,Republican,33.6,0,N/A,0.0
0,Republican,0.0,493,Democrat,13.900000000000002,0,Republican,0.0,0,Republican,0.0,Bolivar,1395,Republican,53.400000000000006,3029,Democrat,85.4,0,Republican,0.0,378,Republican,14.499999999999998,159,Republican,6.1,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Mississippi,MS,602,Republican,23.1,0,N/A,0.0
0,Republican,0.0,203,Democrat,45.1,0,Republican,0.0,0,Republican,0.0,Bollinger,1272,Republican,47.599999999999994,242,Democrat,53.79999999999999,0,Republican,0.0,141,Republican,5.3,98,Republican,3.7000000000000006,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Missouri,MO,1111,Republican,41.6,0,N/A,0.0
0,Republican,0.0,350,Democrat,56.60000000000001,0,Republican,0.0,0,Republican,0.0,Bolton,307,Republican,57.3,251,Democrat,40.6,0,Republican,0.0,144,Republican,26.900000000000002,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Connecticut,CT,71,Republican,13.200000000000001,0,N/A,0.0
42,Republican,4.8,580,Democrat,52.300000000000004,0,Republican,0.0,0,Republican,0.0,Bolton,299,Republican,34.2,528,Democrat,47.599999999999994,0,Republican,0.0,210,Republican,24.099999999999998,194,Republican,22.2,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Massachusetts,MA,115,Republican,13.200000000000001,0,N/A,0.0
3,Republican,2.8000000000000003,293,Democrat,89.9,0,Republican,0.0,0,Republican,0.0,Bolton,45,Republican,42.1,33,Democrat,10.100000000000001,0,Republican,0.0,25,Republican,23.400000000000002,15,Republican,14.000000000000002,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Vermont,VT,16,Republican,15.0,0,N/A,0.0
0,Republican,0.0,197,Democrat,46.7,0,Republican,0.0,0,Republican,0.0,Bon Homme,343,Republican,67.5,225,Democrat,53.29999999999999,0,Republican,0.0,71,Republican,14.000000000000002,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,South Dakota,SD,94,Republican,18.5,0,N/A,0.0
0,Republican,0.0,858,Democrat,53.400000000000006,0,Republican,0.0,0,Republican,0.0,Bond,1102,Republican,41.199999999999996,718,Democrat,44.7,0,Republican,0.0,271,Republican,10.100000000000001,198,Republican,7.400000000000001,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Illinois,IL,1032,Republican,38.6,0,N/A,0.0
0,Republican,0.0,716,Democrat,79.3,0,Republican,0.0,0,Republican,0.0,Bonner,2410,Republican,35.2,185,Democrat,20.5,0,Republican,0.0,587,Republican,8.6,509,Republican,7.400000000000001,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Idaho,ID,3132,Republican,45.7,0,N/A,0.0
0,Republican,0.0,822,Democrat,79.1,0,Republican,0.0,0,Republican,0.0,Bonneville,2702,Republican,16.0,217,Democrat,20.9,0,Republican,0.0,1070,Republican,6.3,4901,Republican,28.999999999999996,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Idaho,ID,7794,Republican,46.1,0,N/A,0.0
478,Republican,7.5,469,Democrat,38.5,0,Republican,0.0,0,Republican,0.0,Boone,2577,Republican,40.699999999999996,721,Democrat,59.20000000000001,0,Republican,0.0,267,Republican,4.2,1213,Republican,19.2,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Arkansas,AR,1589,Republican,25.1,0,N/A,0.0
177,Republican,10.100000000000001,715,Democrat,55.00000000000001,7,Republican,0.4,40,Republican,2.3,Boone,412,Republican,23.400000000000002,585,Democrat,45.0,31,Republican,1.8000000000000003,22,Republican,1.3,320,Republican,18.2,0,Democrat,0.0,67,Republican,3.8,0,N/A,0.0,96,Republican,5.5,19,Republican,1.0999999999999999,Iowa,IA,566,Republican,32.2,0,N/A,0.0
