Ben Carson.Number of Votes,Ben Carson.Party,Ben Carson.Percent of Votes,Bernie Sanders.Number of Votes,Bernie Sanders.Party,Bernie Sanders.Percent of Votes,Carly Fiorina.Number of Votes,Carly Fiorina.Party,Carly Fiorina.Percent of Votes,Chris Christie.Number of Votes,Chris Christie.Party,Chris Christie.Percent of Votes,County,Donald Trump.Number of Votes,Donald Trump.Party,Donald Trump.Percent of Votes,Hillary Clinton.Number of Votes,Hillary Clinton.Party,Hillary Clinton.Percent of Votes,Jeb Bush.Number of Votes,Jeb Bush.Party,Jeb Bush.Percent of Votes,John Kasich.Number of Votes,John Kasich.Party,John Kasich.Percent of Votes,Marco Rubio.Number of Votes,Marco Rubio.Party,Marco Rubio.Percent of Votes,Martin O'Malley.Number of Votes,Martin O'Malley.Party,Martin O'Malley.Percent of Votes,Mike Huckabee.Number of Votes,Mike Huckabee.Party,Mike Huckabee.Percent of Votes,No Preference.Number of Votes,No Preference.Party,No Preference.Percent of Votes,Rand Paul.Number of Votes,Rand Paul.Party,Rand Paul.Percent of Votes,Rick Santorum.Number of Votes,Rick Santorum.Party,Rick Santorum.Percent of Votes,State,State Abbreviation,Ted Cruz.Number of Votes,Ted Cruz.Party,Ted Cruz.Percent of Votes,Uncommitted.Number of Votes,Uncommitted.Party,Uncommitted.Percent of Votes
6,Republican,6.7,134,Democrat,93.7,0,Republican,0.0,0,Republican,0.0,Wheelock,19,Republican,21.3,9,Democrat,6.3,0,Republican,0.0,26,Republican,29.2,22,Republican,24.7,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Vermont,VT,13,Republican,14.6,0,N/A,0.0
26,Republican,6.0,46,Democrat,49.5,0,Republican,0.0,0,Republican,0.0,White Pine,172,Republican,39.5,47,Democrat,50.5,0,Republican,0.0,17,Republican,3.9,98,Republican,22.5,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Nevada,NV,117,Republican,26.900000000000002,0,N/A,0.0
979,Republican,7.6,818,Democrat,27.900000000000002,0,Republican,0.0,0,Republican,0.0,White,4074,Republican,31.6,2024,Democrat,69.0,0,Republican,0.0,292,Republican,2.3,2877,Republican,22.3,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Arkansas,AR,4395,Republican,34.1,0,N/A,0.0
421,Republican,7.000000000000001,440,Democrat,46.300000000000004,0,Republican,0.0,0,Republican,0.0,White,2715,Republican,45.300000000000004,498,Democrat,52.400000000000006,0,Republican,0.0,232,Republican,3.9,1049,Republican,17.5,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Georgia,GA,1511,Republican,25.2,0,N/A,0.0
0,Republican,0.0,530,Democrat,46.0,0,Republican,0.0,0,Republican,0.0,White,1424,Republican,51.0,565,Democrat,49.0,0,Republican,0.0,286,Republican,10.2,172,Republican,6.2,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Illinois,IL,799,Republican,28.6,0,N/A,0.0
0,Republican,0.0,912,Democrat,56.3,0,Republican,0.0,0,Republican,0.0,White,3044,Republican,57.2,709,Democrat,43.70000000000001,0,Republican,0.0,394,Republican,7.400000000000001,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Indiana,IN,1753,Republican,32.9,0,N/A,0.0
307,Republican,7.5,401,Democrat,35.3,0,Republican,0.0,0,Republican,0.0,White,2092,Republican,51.1,688,Democrat,60.6,0,Republican,0.0,95,Republican,2.3,497,Republican,12.1,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Tennessee,TN,1041,Republican,25.4,0,N/A,0.0
0,Republican,0.0,5,Democrat,83.3,0,Republican,0.0,0,Republican,0.0,Whitefield,0,Republican,0.0,1,Democrat,16.7,0,Republican,0.0,0,Republican,0.0,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Maine,ME,0,Republican,0.0,0,N/A,0.0
0,Republican,0.0,3102,Democrat,51.4,0,Republican,0.0,0,Republican,0.0,Whiteside,2466,Republican,35.6,2895,Democrat,48.0,0,Republican,0.0,1352,Republican,19.5,467,Republican,6.7,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Illinois,IL,2412,Republican,34.8,0,N/A,0.0
1134,Republican,8.9,1307,Democrat,45.4,0,Republican,0.0,0,Republican,0.0,Whitfield,5945,Republican,46.6,1536,Democrat,53.29999999999999,0,Republican,0.0,555,Republican,4.3999999999999995,2672,Republican,21.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Georgia,GA,2292,Republican,18.0,0,N/A,0.0
0,Republican,0.0,1,Democrat,50.0,0,Republican,0.0,0,Republican,0.0,Whiting,0,Republican,0.0,1,Democrat,50.0,0,Republican,0.0,0,Republican,0.0,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Maine,ME,0,Republican,0.0,0,N/A,0.0
0,Republican,0.0,79,Democrat,90.8,0,Republican,0.0,0,Republican,0.0,Whiting,14,Republican,36.8,8,Democrat,9.2,0,Republican,0.0,7,Republican,18.4,5,Republican,13.200000000000001,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Vermont,VT,9,Republican,23.7,0,N/A,0.0
12,Republican,9.1,164,Democrat,86.8,0,Republican,0.0,0,Republican,0.0,Whitingham,52,Republican,39.4,24,Democrat,12.7,0,Republican,0.0,29,Republican,22.0,23,Republican,17.4,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Vermont,VT,8,Republican,6.1,0,N/A,0.0
0,Republican,0.0,1143,Democrat,56.39999999999999,0,Republican,0.0,0,Republican,0.0,Whitley,3919,Republican,44.3,883,Democrat,43.6,0,Republican,0.0,610,Republican,6.9,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Indiana,IN,4064,Republican,46.0,0,N/A,0.0
0,Republican,0.0,409,Democrat,41.099999999999994,0,Republican,0.0,0,Republican,0.0,Whitley,1556,Republican,47.3,522,Democrat,52.5,0,Republican,0.0,347,Republican,10.5,461,Republican,14.000000000000002,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Kentucky,KY,835,Republican,25.4,0,N/A,0.0
51,Republican,2.5,1412,Democrat,58.20000000000001,0,Republican,0.0,0,Republican,0.0,Whitman,1242,Republican,61.4,970,Democrat,40.0,0,Republican,0.0,197,Republican,9.700000000000001,290,Republican,14.3,0,Democrat,0.0,0,Republican,0.0,31,N/A,1.3,0,Republican,0.0,0,Republican,0.0,Massachusetts,MA,185,Republican,9.1,0,N/A,0.0
0,Republican,0.0,109,Democrat,79.6,0,Republican,0.0,0,Republican,0.0,Whitman,2071,Republican,71.0,28,Democrat,20.4,0,Republican,0.0,286,Republican,9.8,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Washington,WA,363,Republican,12.5,0,N/A,0.0
0,Republican,0.0,1,Democrat,100.0,0,Republican,0.0,0,Republican,0.0,Whitneyville,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,Republican,0.0,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Maine,ME,0,Republican,0.0,0,N/A,0.0
0,Republican,0.0,16,Democrat,26.700000000000003,0,Republican,0.0,0,Republican,0.0,Wibaux,231,Republican,76.0,36,Democrat,60.0,0,Republican,0.0,21,Republican,6.9,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Montana,MT,25,Republican,8.2,0,N/A,0.0
924,Republican,5.8999999999999995,1544,Democrat,43.5,0,Republican,0.0,0,Republican,0.0,Wichita,4183,Republican,26.6,1958,Democrat,55.2,0,Republican,0.0,498,Republican,3.2,2659,Republican,16.9,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Texas,TX,7008,Republican,44.5,0,N/A,0.0
0,Republican,0.0,3119,Democrat,34.9,0,Republican,0.0,0,Republican,0.0,Wicomico,6998,Republican,65.0,5258,Democrat,58.8,0,Republican,0.0,1630,Republican,15.1,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Maryland,MD,1828,Republican,17.0,0,N/A,0.0
171,Republican,7.200000000000001,75,Democrat,33.900000000000006,0,Republican,0.0,0,Republican,0.0,Wilbarger,729,Republican,30.7,136,Democrat,61.5,0,Republican,0.0,78,Republican,3.3000000000000003,332,Republican,14.000000000000002,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Texas,TX,923,Republican,38.9,0,N/A,0.0
69,Republican,3.1,1140,Democrat,51.5,0,Republican,0.0,0,Republican,0.0,Wilbraham,985,Republican,43.9,1044,Democrat,47.099999999999994,0,Republican,0.0,445,Republican,19.8,440,Republican,19.6,0,Democrat,0.0,0,Republican,0.0,20,N/A,0.9000000000000001,0,Republican,0.0,0,Republican,0.0,Massachusetts,MA,273,Republican,12.2,0,N/A,0.0
44,Republican,8.3,410,Democrat,10.4,0,Republican,0.0,0,Republican,0.0,Wilcox,287,Republican,54.400000000000006,3337,Democrat,84.3,0,Republican,0.0,12,Republican,2.3,64,Republican,12.1,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Alabama,AL,114,Republican,21.600000000000005,0,N/A,0.0
59,Republican,5.4,41,Democrat,11.799999999999999,0,Republican,0.0,0,Republican,0.0,Wilcox,602,Republican,55.2,302,Democrat,86.8,0,Republican,0.0,18,Republican,1.6,104,Republican,9.5,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Georgia,GA,292,Republican,26.8,0,N/A,0.0
95,Republican,6.3,141,Democrat,16.5,0,Republican,0.0,0,Republican,0.0,Wilkes,734,Republican,48.6,702,Democrat,82.1,0,Republican,0.0,48,Republican,3.2,279,Republican,18.5,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Georgia,GA,332,Republican,22.0,0,N/A,0.0
0,Republican,0.0,1783,Democrat,42.6,0,Republican,0.0,0,Republican,0.0,Wilkes,5889,Republican,46.6,2107,Democrat,50.4,0,Republican,0.0,1037,Republican,8.2,645,Republican,5.1,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,North Carolina,NC,4730,Republican,37.4,0,N/A,0.0
115,Republican,9.0,155,Democrat,15.5,0,Republican,0.0,0,Republican,0.0,Wilkinson,611,Republican,47.599999999999994,832,Democrat,83.3,0,Republican,0.0,34,Republican,2.6,166,Republican,12.9,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Georgia,GA,333,Republican,25.900000000000002,0,N/A,0.0
0,Republican,0.0,69,Democrat,5.1,0,Republican,0.0,0,Republican,0.0,Wilkinson,364,Republican,54.6,1269,Democrat,93.4,0,Republican,0.0,30,Republican,4.5,22,Republican,3.3000000000000003,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Mississippi,MS,225,Republican,33.7,0,N/A,0.0
0,Republican,0.0,46305,Democrat,52.400000000000006,0,Republican,0.0,0,Republican,0.0,Will,38507,Republican,46.400000000000006,41651,Democrat,47.099999999999994,0,Republican,0.0,14831,Republican,17.9,6783,Republican,8.2,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Illinois,IL,21363,Republican,25.7,0,N/A,0.0
8,Republican,2.4,657,Democrat,22.2,0,Republican,0.0,0,Republican,0.0,Willacy,121,Republican,35.9,2072,Democrat,70.1,0,Republican,0.0,6,Republican,1.8000000000000003,67,Republican,19.900000000000002,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Texas,TX,122,Republican,36.199999999999996,0,N/A,0.0
0,Republican,0.0,1156,Democrat,52.6,0,Republican,0.0,0,Republican,0.0,Williams,2806,Republican,32.7,1007,Democrat,45.800000000000004,0,Republican,0.0,3943,Republican,45.9,236,Republican,2.7,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Ohio,OH,1314,Republican,15.299999999999999,0,N/A,0.0
4,Republican,1.8000000000000003,627,Democrat,62.6,0,Republican,0.0,0,Republican,0.0,Williamsburg,99,Republican,45.2,371,Democrat,37.1,0,Republican,0.0,53,Republican,24.2,42,Republican,19.2,0,Democrat,0.0,0,Republican,0.0,2,N/A,0.2,0,Republican,0.0,0,Republican,0.0,Massachusetts,MA,16,Republican,7.3,0,N/A,0.0
152,Republican,5.5,557,Democrat,10.7,0,Republican,0.0,0,Republican,0.0,Williamsburg,1186,Republican,43.3,4609,Democrat,88.5,230,Republican,8.4,76,Republican,2.8000000000000003,520,Republican,19.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,South Carolina,SC,575,Republican,21.0,0,N/A,0.0
66,Republican,4.3,1197,Democrat,50.7,0,Republican,0.0,0,Republican,0.0,Williamsburg,336,Republican,21.7,1159,Democrat,49.1,0,Republican,0.0,344,Republican,22.3,630,Republican,40.8,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Virginia,VA,148,Republican,9.6,0,N/A,0.0
0,Republican,0.0,3902,Democrat,55.3,0,Republican,0.0,0,Republican,0.0,Williamson,4929,Republican,45.4,2978,Democrat,42.199999999999996,0,Republican,0.0,1038,Republican,9.6,679,Republican,6.2,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Illinois,IL,4009,Republican,36.9,0,N/A,0.0
2758,Republican,6.6000000000000005,3911,Democrat,39.0,0,Republican,0.0,0,Republican,0.0,Williamson,11384,Republican,27.400000000000002,6055,Democrat,60.3,0,Republican,0.0,3285,Republican,7.9,13069,Republican,31.4,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Tennessee,TN,10517,Republican,25.3,0,N/A,0.0
2760,Republican,4.1000000000000005,14501,Democrat,46.7,0,Republican,0.0,0,Republican,0.0,Williamson,17318,Republican,25.7,16374,Democrat,52.7,0,Republican,0.0,3809,Republican,5.7,14716,Republican,21.9,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Texas,TX,23880,Republican,35.5,0,N/A,0.0
16,Republican,3.7000000000000006,1074,Democrat,48.6,0,Republican,0.0,0,Republican,0.0,Williamstown,123,Republican,28.4,1121,Democrat,50.7,0,Republican,0.0,103,Republican,23.799999999999997,117,Republican,27.0,0,Democrat,0.0,0,Republican,0.0,9,N/A,0.4,0,Republican,0.0,0,Republican,0.0,Massachusetts,MA,50,Republican,11.5,0,N/A,0.0
20,Republican,5.5,433,Democrat,88.4,0,Republican,0.0,0,Republican,0.0,Williamstown,130,Republican,35.9,55,Democrat,11.200000000000001,0,Republican,0.0,92,Republican,25.4,59,Republican,16.3,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Vermont,VT,34,Republican,9.4,0,N/A,0.0
0,Republican,0.0,1,Democrat,100.0,0,Republican,0.0,0,Republican,0.0,Willimantic,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,Republican,0.0,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Maine,ME,0,Republican,0.0,0,N/A,0.0
0,Republican,0.0,431,Democrat,66.6,0,Republican,0.0,0,Republican,0.0,Willington,249,Republican,57.8,209,Democrat,32.3,0,Republican,0.0,109,Republican,25.3,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Connecticut,CT,63,Republican,14.6,0,N/A,0.0
41,Republican,3.5000000000000004,1859,Democrat,82.5,0,Republican,0.0,0,Republican,0.0,Williston,276,Republican,23.7,392,Democrat,17.4,0,Republican,0.0,441,Republican,37.9,281,Republican,24.099999999999998,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Vermont,VT,101,Republican,8.7,0,N/A,0.0
64,Republican,1.8000000000000003,2209,Democrat,54.2,0,Republican,0.0,0,Republican,0.0,Wilmington,2079,Republican,58.4,1796,Democrat,44.1,0,Republican,0.0,463,Republican,13.0,526,Republican,14.800000000000002,0,Democrat,0.0,0,Republican,0.0,47,N/A,1.2,0,Republican,0.0,0,Republican,0.0,Massachusetts,MA,351,Republican,9.9,0,N/A,0.0
5,Republican,2.3,370,Democrat,84.1,0,Republican,0.0,0,Republican,0.0,Wilmington,84,Republican,39.300000000000004,70,Democrat,15.9,0,Republican,0.0,64,Republican,29.9,29,Republican,13.600000000000001,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Vermont,VT,23,Republican,10.7,0,N/A,0.0
0,Republican,0.0,2935,Democrat,29.4,0,Republican,0.0,0,Republican,0.0,Wilson,3140,Republican,41.0,6408,Democrat,64.2,0,Republican,0.0,559,Republican,7.3,414,Republican,5.4,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,North Carolina,NC,3383,Republican,44.1,0,N/A,0.0
1648,Republican,7.5,2102,Democrat,34.8,0,Republican,0.0,0,Republican,0.0,Wilson,8570,Republican,38.800000000000004,3873,Democrat,64.1,0,Republican,0.0,1020,Republican,4.6,4060,Republican,18.4,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Tennessee,TN,6425,Republican,29.100000000000005,0,N/A,0.0
311,Republican,3.7000000000000006,481,Democrat,26.8,0,Republican,0.0,0,Republican,0.0,Wilson,2385,Republican,28.499999999999996,1280,Democrat,71.4,0,Republican,0.0,159,Republican,1.9,999,Republican,12.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Texas,TX,4273,Republican,51.1,0,N/A,0.0
0,Republican,0.0,626,Democrat,33.7,0,Republican,0.0,0,Republican,0.0,Wilton,957,Republican,45.4,1216,Democrat,65.4,0,Republican,0.0,930,Republican,44.1,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Connecticut,CT,184,Republican,8.7,0,N/A,0.0
0,Republican,0.0,3,Democrat,33.300000000000004,0,Republican,0.0,0,Republican,0.0,Wilton,0,Republican,0.0,2,Democrat,22.2,0,Republican,0.0,0,Republican,0.0,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Maine,ME,0,Republican,0.0,0,N/A,0.0
72,Republican,6.9,714,Democrat,62.9,0,Republican,0.0,0,Republican,0.0,Winchendon,593,Republican,56.49999999999999,408,Democrat,35.9,0,Republican,0.0,89,Republican,8.5,120,Republican,11.4,0,Democrat,0.0,0,Republican,0.0,11,N/A,1.0,0,Republican,0.0,0,Republican,0.0,Massachusetts,MA,139,Republican,13.3,0,N/A,0.0
0,Republican,0.0,466,Democrat,64.7,0,Republican,0.0,0,Republican,0.0,Winchester,424,Republican,64.2,239,Democrat,33.2,0,Republican,0.0,132,Republican,20.0,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Connecticut,CT,85,Republican,12.9,0,N/A,0.0
24,Republican,0.7,1957,Democrat,39.300000000000004,0,Republican,0.0,0,Republican,0.0,Winchester,1274,Republican,39.2,2972,Democrat,59.699999999999996,0,Republican,0.0,920,Republican,28.300000000000004,742,Republican,22.8,0,Democrat,0.0,0,Republican,0.0,28,N/A,0.6,0,Republican,0.0,0,Republican,0.0,Massachusetts,MA,209,Republican,6.4,0,N/A,0.0
199,Republican,7.3,900,Democrat,48.4,0,Republican,0.0,0,Republican,0.0,Winchester,871,Republican,32.0,949,Democrat,51.0,0,Republican,0.0,294,Republican,10.8,843,Republican,31.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Virginia,VA,475,Republican,17.5,0,N/A,0.0
0,Republican,0.0,1171,Democrat,59.9,0,Republican,0.0,0,Republican,0.0,Windham,349,Republican,58.8,740,Democrat,37.9,0,Republican,0.0,136,Republican,22.900000000000002,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Connecticut,CT,87,Republican,14.6,0,N/A,0.0
0,Republican,0.0,26,Democrat,68.4,0,Republican,0.0,0,Republican,0.0,Windham,0,Republican,0.0,12,Democrat,31.6,0,Republican,0.0,0,Republican,0.0,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Maine,ME,0,Republican,0.0,0,N/A,0.0
0,Republican,0.0,110,Democrat,88.0,0,Republican,0.0,0,Republican,0.0,Windham,12,Republican,48.0,15,Democrat,12.0,0,Republican,0.0,9,Republican,36.0,4,Republican,16.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Vermont,VT,0,Republican,0.0,0,N/A,0.0
0,Republican,0.0,552,Democrat,53.7,0,Republican,0.0,0,Republican,0.0,Windsor Locks,422,Republican,61.199999999999996,442,Democrat,43.0,0,Republican,0.0,166,Republican,24.099999999999998,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Connecticut,CT,81,Republican,11.700000000000001,0,N/A,0.0
0,Republican,0.0,1699,Democrat,37.8,0,Republican,0.0,0,Republican,0.0,Windsor,742,Republican,51.5,2743,Democrat,61.1,0,Republican,0.0,468,Republican,32.5,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Connecticut,CT,205,Republican,14.2,0,N/A,0.0
4,Republican,4.3999999999999995,137,Democrat,63.7,0,Republican,0.0,0,Republican,0.0,Windsor,45,Republican,50.0,77,Democrat,35.8,0,Republican,0.0,14,Republican,15.6,14,Republican,15.6,0,Democrat,0.0,0,Republican,0.0,1,N/A,0.5,0,Republican,0.0,0,Republican,0.0,Massachusetts,MA,9,Republican,10.0,0,N/A,0.0
0,Republican,0.0,4,Democrat,80.0,0,Republican,0.0,0,Republican,0.0,Windsor,0,Republican,0.0,1,Democrat,20.0,0,Republican,0.0,0,Republican,0.0,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Maine,ME,0,Republican,0.0,0,N/A,0.0
11,Republican,3.8,709,Democrat,86.5,0,Republican,0.0,0,Republican,0.0,Windsor,104,Republican,36.1,108,Democrat,13.200000000000001,0,Republican,0.0,64,Republican,22.2,62,Republican,21.5,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Vermont,VT,32,Republican,11.1,0,N/A,0.0
3,Republican,2.7,159,Democrat,77.9,0,Republican,0.0,0,Republican,0.0,Winhall,39,Republican,34.5,44,Democrat,21.600000000000005,0,Republican,0.0,31,Republican,27.400000000000002,25,Republican,22.1,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Vermont,VT,8,Republican,7.1,0,N/A,0.0
73,Republican,5.8999999999999995,11,Democrat,25.6,0,Republican,0.0,0,Republican,0.0,Winkler,403,Republican,32.7,30,Democrat,69.8,0,Republican,0.0,9,Republican,0.7,167,Republican,13.600000000000001,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Texas,TX,474,Republican,38.5,0,N/A,0.0
0,Republican,0.0,193,Democrat,25.1,0,Republican,0.0,0,Republican,0.0,Winn,397,Republican,42.9,488,Democrat,63.5,0,Republican,0.0,33,Republican,3.6000000000000005,96,Republican,10.4,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Louisiana,LA,357,Republican,38.6,0,N/A,0.0
0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,Republican,0.0,Winn,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,Republican,0.0,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Maine,ME,0,Republican,0.0,0,N/A,0.0
91,Republican,14.7,230,Democrat,57.49999999999999,7,Republican,1.0999999999999999,10,Republican,1.6,Winnebago,115,Republican,18.600000000000005,170,Democrat,42.5,24,Republican,3.9,2,Republican,0.3,128,Republican,20.7,0,Democrat,0.0,27,Republican,4.3999999999999995,0,N/A,0.0,22,Republican,3.6000000000000005,4,Republican,0.6,Iowa,IA,187,Republican,30.3,0,N/A,0.0
0,Republican,0.0,16715,Democrat,52.300000000000004,0,Republican,0.0,0,Republican,0.0,Winnebago,13421,Republican,35.2,15065,Democrat,47.199999999999996,0,Republican,0.0,5893,Republican,15.4,2475,Republican,6.5,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Illinois,IL,15457,Republican,40.5,0,N/A,0.0
0,Republican,0.0,17818,Democrat,61.199999999999996,0,Republican,0.0,0,Republican,0.0,Winnebago,13293,Republican,38.800000000000004,11193,Democrat,38.5,0,Republican,0.0,3952,Republican,11.5,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Wisconsin,WI,16049,Republican,46.9,0,N/A,0.0
151,Republican,14.499999999999998,616,Democrat,56.00000000000001,27,Republican,2.6,9,Republican,0.9000000000000001,Winneshiek,274,Republican,26.200000000000003,484,Democrat,44.0,26,Republican,2.5,30,Republican,2.9000000000000004,208,Republican,19.900000000000002,0,Democrat,0.0,23,Republican,2.1999999999999997,0,N/A,0.0,40,Republican,3.8,3,Republican,0.3,Iowa,IA,251,Republican,24.0,0,N/A,0.0
12,Republican,3.6000000000000005,1359,Democrat,89.3,0,Republican,0.0,0,Republican,0.0,Winooski,114,Republican,33.800000000000004,156,Democrat,10.2,0,Republican,0.0,95,Republican,28.199999999999996,74,Republican,22.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Vermont,VT,37,Republican,11.0,0,N/A,0.0
0,Republican,0.0,11,Democrat,55.00000000000001,0,Republican,0.0,0,Republican,0.0,Winslow,0,Republican,0.0,9,Democrat,45.0,0,Republican,0.0,0,Republican,0.0,0,Republican,0.0,0,Democrat,0.0,0,Republican,0.0,0,N/A,0.0,0,Republican,0.0,0,Republican,0.0,Maine,ME,0,Republican,0.0,0,N/A,0.0
